freq,items
0.45,29;215;60;?;?;?
0.45,29;25;215;24;?;?
0.61,182;25;63;17;?;?
0.45,29;63;215;24;?;?
0.49,182;29;152;17;?;?
0.46,182;29;25;17;152;?
0.42,182;29;63;152;17;?
0.52,182;29;21;?;?;?
0.43,17;215;24;?;?;?
0.47,14;25;152;?;?;?
0.8,182;29;17;?;?;?
0.57,14;25;17;?;?;?
0.51,29;25;17;24;?;?
0.41,182;25;162;?;?;?
0.46,24;24;160;?;?;?
0.54,182;63;215;152;?;?
0.4,25;63;17;215;?;?
0.41,182;29;162;?;?;?
0.46,25;5;24;?;?;?
0.47,25;152;21;?;?;?
0.61,29;25;21;?;?;?
0.44,182;5;21;?;?;?
0.43,25;17;24;160;?;?
0.6,29;25;63;215;?;?
0.41,5;21;17;?;?;?
0.52,182;63;21;?;?;?
0.5,25;24;160;?;?;?
0.4,182;25;215;21;?;?
0.48,25;21;17;?;?;?
0.53,29;63;5;152;?;?
0.43,29;17;5;24;?;?
0.47,63;17;17;?;?;?
0.49,29;25;63;24;?;?
0.43,29;152;24;160;?;?
0.4,29;63;215;152;24;?
0.47,14;14;25;?;?;?
0.46,182;25;63;215;152;?
0.43,215;24;160;?;?;?
0.51,182;215;17;?;?;?
0.4,182;29;17;5;17;?
0.58,182;29;17;5;?;?
0.8,182;29;25;?;?;?
0.69,182;25;63;?;?;?
0.4,29;5;21;17;?;?
0.48,29;25;162;?;?;?
0.48,182;25;17;152;?;?
0.73,29;25;5;?;?;?
0.6,29;25;63;152;?;?
0.49,29;25;17;215;152;?
0.53,182;25;21;?;?;?
0.42,14;14;152;?;?;?
0.4,182;63;21;162;?;?
0.41,63;17;152;?;?;?
0.46,17;21;17;?;?;?
0.42,182;29;63;5;17;?
0.62,182;63;5;?;?;?
0.4,152;21;17;?;?;?
0.5,182;63;24;?;?;?
0.6,182;29;25;5;?;?
0.44,17;152;24;?;?;?
0.51,182;29;63;21;?;?
0.46,25;215;24;?;?;?
0.43,29;17;63;?;?;?
0.48,182;25;17;215;?;?
0.47,182;14;25;?;?;?
0.45,29;25;215;152;17;?
0.42,14;14;5;?;?;?
0.49,29;17;160;?;?;?
0.4,29;24;24;60;?;?
0.51,29;215;5;?;?;?
0.42,29;25;17;160;?;?
0.68,182;29;5;?;?;?
0.51,29;215;24;?;?;?
0.44,182;25;5;17;?;?
0.47,29;25;7;?;?;?
0.41,29;63;215;152;21;?
0.7,29;17;215;?;?;?
0.5,29;17;24;24;?;?
0.7,29;17;5;?;?;?
0.49,17;24;160;?;?;?
0.4,29;25;152;60;?;?
0.43,182;29;17;60;?;?
0.47,29;63;7;?;?;?
0.51,29;5;24;?;?;?
0.51,29;25;152;17;?;?
0.43,182;5;24;?;?;?
0.43,182;63;5;17;?;?
0.41,25;63;162;?;?;?
0.41,182;29;63;24;160;?
0.47,14;63;152;?;?;?
0.58,182;29;17;215;?;?
0.41,14;17;21;?;?;?
0.47,14;25;215;?;?;?
0.4,29;25;63;17;21;?
0.43,182;29;215;152;17;?
0.51,29;17;60;?;?;?
0.47,215;152;21;?;?;?
0.44,17;152;21;?;?;?
0.47,29;25;17;162;?;?
0.45,25;24;60;?;?;?
0.41,63;17;215;?;?;?
0.45,29;63;17;21;?;?
0.47,25;5;21;?;?;?
0.45,17;24;24;160;?;?
0.51,63;24;24;?;?;?
0.44,29;5;152;17;?;?
0.52,25;215;17;?;?;?
0.42,14;152;17;?;?;?
0.77,182;25;17;?;?;?
0.58,29;17;24;?;?;?
0.43,182;63;215;17;?;?
0.51,29;17;5;152;?;?
0.52,25;17;24;?;?;?
0.43,182;63;152;17;?;?
0.41,182;63;162;?;?;?
0.5,17;24;24;?;?;?
0.44,29;25;17;7;?;?
0.43,29;5;160;?;?;?
0.43,182;17;24;24;?;?
0.41,181;24;160;?;?;?
0.59,29;152;17;?;?;?
0.51,17;5;152;?;?;?
0.45,17;5;21;?;?;?
0.43,14;71;25;17;?;?
0.47,182;14;215;?;?;?
0.44,182;215;21;?;?;?
0.46,63;152;21;?;?;?
0.42,25;63;5;17;?;?
0.52,182;17;215;152;?;?
0.45,29;17;24;24;160;?
0.42,182;29;63;215;17;?
0.51,182;29;25;21;?;?
0.43,152;24;160;?;?;?
0.46,17;21;162;?;?;?
0.52,25;24;24;?;?;?
0.41,182;17;215;17;?;?
0.5,182;29;17;21;?;?
0.52,25;152;17;?;?;?
0.49,29;17;162;?;?;?
0.51,29;25;24;24;?;?
0.66,25;215;152;?;?;?
0.42,29;25;63;17;17;?
0.59,182;29;25;63;17;?
0.4,182;29;21;162;?;?
0.43,29;63;17;24;?;?
0.41,182;29;25;160;?;?
0.59,182;17;5;?;?;?
0.45,14;29;25;?;?;?
0.73,29;25;152;?;?;?
0.6,29;25;63;5;?;?
0.45,29;24;60;?;?;?
0.47,63;17;162;?;?;?
0.5,182;29;24;?;?;?
0.41,14;71;5;?;?;?
0.43,182;17;60;?;?;?
0.42,182;29;25;17;24;?
0.42,182;29;24;160;?;?
0.44,14;17;5;?;?;?
0.58,182;29;17;152;?;?
0.52,29;63;60;?;?;?
0.44,182;152;21;?;?;?
0.56,25;17;5;?;?;?
0.48,29;63;162;?;?;?
0.51,182;29;17;215;152;?
0.54,215;152;17;?;?;?
0.43,17;215;5;?;?;?
0.61,182;29;63;215;?;?
0.41,182;21;162;?;?;?
0.45,29;63;215;152;17;?
0.45,63;5;24;?;?;?
0.47,14;25;5;?;?;?
0.5,25;17;215;152;?;?
0.44,182;25;215;17;?;?
0.48,63;21;17;?;?;?
0.5,182;29;25;63;5;?
0.43,182;25;24;24;?;?
0.49,182;29;5;17;?;?
0.43,182;181;17;?;?;?
0.49,17;152;17;?;?;?
0.62,182;63;215;?;?;?
0.44,182;29;25;63;215;152
0.6,182;29;63;5;?;?
0.44,29;17;17;162;?;?
0.62,182;63;152;?;?;?
0.44,182;29;63;5;152;?
0.67,182;29;25;63;?;?
0.51,63;152;17;?;?;?
0.5,182;25;24;?;?;?
0.4,182;29;25;63;24;?
0.43,29;152;160;?;?;?
0.45,63;215;152;17;?;?
0.43,25;63;17;17;?;?
0.44,182;24;24;?;?;?
0.46,25;152;24;?;?;?
0.43,182;29;24;24;?;?
0.4,29;25;215;152;24;?
0.44,182;25;60;?;?;?
0.41,63;17;7;?;?;?
0.45,29;63;5;24;?;?
0.43,182;152;24;?;?;?
0.46,29;215;152;21;?;?
0.64,29;63;215;152;?;?
0.46,63;5;21;?;?;?
0.45,63;17;21;?;?;?
0.51,182;5;17;?;?;?
0.48,25;17;162;?;?;?
0.51,29;152;24;?;?;?
0.53,182;14;17;?;?;?
0.8,182;29;63;?;?;?
0.5,63;215;17;?;?;?
0.46,215;152;24;?;?;?
0.41,215;152;60;?;?;?
0.43,29;215;24;160;?;?
0.46,25;215;152;17;?;?
0.43,14;14;25;17;?;?
0.43,182;29;5;21;?;?
0.41,14;25;215;152;?;?
0.54,25;63;215;152;?;?
0.44,182;63;5;152;?;?
0.41,29;63;17;5;?;?
0.47,29;63;21;162;?;?
0.45,182;29;20;?;?;?
0.5,182;152;17;?;?;?
0.51,29;63;5;17;?;?
0.52,29;215;21;?;?;?
0.42,14;5;17;?;?;?
0.46,182;14;152;?;?;?
0.6,182;17;215;?;?;?
0.45,29;5;60;?;?;?
0.44,29;17;5;21;?;?
0.45,29;63;152;24;?;?
0.52,25;63;21;?;?;?
0.51,29;25;5;17;?;?
0.42,182;25;160;?;?;?
0.44,29;215;24;24;?;?
0.71,29;25;63;17;?;?
0.41,25;215;60;?;?;?
0.4,29;63;152;60;?;?
0.42,182;29;215;5;?;?
0.45,29;152;60;?;?;?
0.4,29;215;162;?;?;?
0.42,182;29;152;24;?;?
0.49,29;21;17;?;?;?
0.54,25;5;152;?;?;?
0.4,21;17;162;?;?;?
0.73,29;25;215;?;?;?
0.43,25;63;24;24;?;?
0.47,182;29;25;17;17;?
0.48,14;71;17;?;?;?
0.4,182;29;17;24;160;?
0.56,182;17;17;?;?;?
0.45,29;25;152;24;?;?
0.55,182;25;215;152;?;?
0.41,25;152;60;?;?;?
0.45,5;24;24;?;?;?
0.42,25;63;152;17;?;?
0.73,29;215;152;?;?;?
0.4,182;25;21;162;?;?
0.41,182;25;17;162;?;?
0.41,182;29;63;160;?;?
0.46,29;17;21;17;?;?
0.57,29;25;17;17;?;?
0.52,182;25;63;152;?;?
0.47,29;17;7;?;?;?
0.41,182;29;25;24;160;?
0.46,14;29;63;?;?;?
0.43,17;5;24;?;?;?
0.5,182;29;25;63;152;?
0.43,29;17;152;24;?;?
0.43,29;25;63;60;?;?
0.47,14;14;63;?;?;?
0.45,29;25;215;5;?;?
0.49,182;17;24;?;?;?
0.46,29;17;21;162;?;?
0.41,182;63;21;17;?;?
0.43,182;29;152;21;?;?
0.52,29;25;60;?;?;?
0.46,14;71;63;?;?;?
0.46,29;24;24;160;?;?
0.41,29;63;17;7;?;?
0.49,182;29;5;152;?;?
0.43,182;24;160;?;?;?
0.41,29;25;63;5;17;?
0.49,182;29;25;24;?;?
0.4,29;152;21;17;?;?
0.43,29;17;215;5;?;?
0.42,182;29;5;24;?;?
0.45,25;24;24;160;?;?
0.42,182;21;17;?;?;?
0.44,29;152;24;24;?;?
0.59,29;25;24;?;?;?
0.6,182;29;215;152;?;?
0.42,182;29;25;152;17;?
0.52,29;25;17;21;?;?
0.4,182;25;5;21;?;?
0.67,29;17;17;?;?;?
0.52,29;5;21;?;?;?
0.45,182;25;5;152;?;?
0.42,14;5;152;?;?;?
0.61,25;63;5;?;?;?
0.6,182;29;63;152;?;?
0.45,29;25;17;60;?;?
0.44,29;25;24;60;?;?
0.41,182;29;17;215;17;?
0.41,25;215;152;24;?;?
0.47,14;63;5;?;?;?
0.41,29;63;17;152;?;?
0.51,29;25;63;21;?;?
0.41,63;215;152;21;?;?
0.44,25;17;7;?;?;?
0.43,17;215;152;17;?;?
0.53,182;29;25;215;152;?
0.47,25;21;162;?;?;?
0.49,17;215;17;?;?;?
0.44,182;25;63;21;?;?
0.64,63;215;152;?;?;?
0.52,29;152;21;?;?;?
0.42,14;29;25;17;?;?
0.43,182;63;24;24;?;?
0.53,63;5;152;?;?;?
0.56,25;17;152;?;?;?
0.43,182;29;63;60;?;?
0.59,182;17;152;?;?;?
0.46,63;215;21;?;?;?
0.42,182;29;25;24;24;?
0.45,182;215;152;17;?;?
0.51,29;63;24;24;?;?
0.4,182;29;63;162;?;?
0.48,29;63;21;17;?;?
0.52,182;25;63;5;?;?
0.47,29;25;21;162;?;?
0.41,182;14;215;152;?;?
0.74,182;29;25;17;?;?
0.81,29;25;63;?;?;?
0.51,182;5;152;?;?;?
0.45,63;152;24;?;?;?
0.44,29;63;24;60;?;?
0.41,29;25;63;24;160;?
0.42,25;63;215;17;?;?
0.55,29;25;17;152;?;?
0.45,29;25;5;24;?;?
0.83,29;63;17;?;?;?
0.45,14;25;63;17;?;?
0.44,14;17;152;?;?;?
0.4,29;152;162;?;?;?
0.4,182;29;17;160;?;?
0.7,29;17;152;?;?;?
0.48,182;29;17;24;?;?
0.44,182;63;60;?;?;?
0.43,182;29;25;60;?;?
0.55,29;25;17;215;?;?
0.43,182;29;215;21;?;?
0.43,29;17;215;24;?;?
0.49,29;17;24;160;?;?
0.48,29;17;215;17;?;?
0.61,29;17;21;?;?;?
