freq,items
0.42,14;25;22;18;?;?
0.41,20;25;215;?;?;?
0.48,29;22;18;170;?;?
0.42,75;22;18;170;?;?
0.42,20;29;63;17;?;?
0.47,29;17;5;?;?;?
0.44,25;22;18;170;?;?
0.41,20;75;17;170;?;?
0.43,20;75;29;18;?;?
0.5,14;25;26;?;?;?
0.63,29;22;170;?;?;?
0.49,29;25;215;?;?;?
0.46,63;22;18;?;?;?
0.49,20;25;22;170;?;?
0.71,29;25;17;?;?;?
0.42,75;63;26;?;?;?
0.52,29;17;18;?;?;?
0.46,25;215;152;?;?;?
0.61,29;18;170;?;?;?
0.46,29;63;22;18;?;?
0.49,14;29;63;22;170;?
0.46,20;75;25;22;?;?
0.41,20;14;75;29;25;?
0.49,14;29;25;170;?;?
0.53,14;75;22;170;?;?
0.65,14;75;63;?;?;?
0.42,14;29;25;63;18;?
0.46,29;17;152;?;?;?
0.46,75;63;22;?;?;?
0.45,20;29;63;170;?;?
0.54,75;18;170;?;?;?
0.41,20;29;25;26;?;?
0.4,20;75;212;17;?;?
0.5,14;29;25;18;?;?
0.44,20;75;215;152;?;?
0.4,29;17;63;?;?;?
0.45,20;75;22;18;?;?
0.4,63;5;152;?;?;?
0.42,14;25;63;26;?;?
0.53,29;17;22;?;?;?
0.56,75;25;17;?;?;?
0.53,29;25;26;?;?;?
0.45,29;25;63;18;170;?
0.46,14;25;63;18;?;?
0.48,14;17;18;?;?;?
0.43,14;29;63;215;?;?
0.48,20;75;152;?;?;?
0.43,29;63;22;18;170;?
0.45,20;75;25;170;?;?
0.43,20;29;25;22;170;?
0.41,20;75;17;22;170;?
0.55,75;29;25;?;?;?
0.46,14;29;17;18;?;?
0.43,14;29;17;26;?;?
0.42,14;63;22;18;?;?
0.66,14;75;17;?;?;?
0.46,75;25;22;?;?;?
0.48,20;63;22;170;?;?
0.44,20;17;22;170;?;?
0.52,14;75;29;17;?;?
0.43,14;75;22;18;?;?
0.55,14;75;22;?;?;?
0.41,14;29;25;63;17;?
0.65,20;29;25;?;?;?
0.47,14;75;215;?;?;?
0.4,25;17;152;?;?;?
0.47,14;17;22;170;?;?
0.41,14;25;17;22;?;?
0.46,75;29;26;?;?;?
0.45,14;17;26;?;?;?
0.43,63;22;18;170;?;?
0.42,29;25;63;152;?;?
0.47,20;25;18;170;?;?
0.42,20;75;29;170;?;?
0.41,75;17;170;?;?;?
0.52,20;29;18;?;?;?
0.47,20;75;29;25;63;?
0.42,29;25;22;18;170;?
0.44,14;75;25;18;?;?
0.5,29;63;152;?;?;?
0.51,14;63;22;170;?;?
0.46,20;14;29;25;?;?
0.58,20;75;18;?;?;?
0.46,75;63;18;?;?;?
0.54,29;63;26;?;?;?
0.45,14;25;215;?;?;?
0.47,20;63;18;170;?;?
0.42,20;14;75;26;?;?
0.45,75;25;22;170;?;?
0.5,14;63;18;170;?;?
0.47,20;22;18;?;?;?
0.47,25;63;26;?;?;?
0.51,29;22;18;?;?;?
0.44,14;75;25;22;?;?
0.45,25;63;215;?;?;?
0.46,14;25;63;22;?;?
0.41,14;75;25;18;170;?
0.43,20;14;25;17;?;?
0.52,14;25;22;170;?;?
0.48,29;25;152;?;?;?
0.74,14;29;17;?;?;?
0.4,14;25;17;22;170;?
0.42,20;25;63;170;?;?
0.45,20;75;25;22;170;?
0.5,29;63;215;?;?;?
0.44,14;25;152;?;?;?
0.42,29;25;17;22;170;?
0.46,20;63;17;?;?;?
0.42,20;14;22;?;?;?
0.44,25;17;22;170;?;?
0.41,20;29;17;18;?;?
0.42,20;5;152;?;?;?
0.47,14;29;25;18;170;?
0.42,29;17;22;18;?;?
0.51,17;22;170;?;?;?
0.56,14;75;25;63;?;?
0.4,20;212;17;?;?;?
0.41,29;25;17;18;170;?
0.47,14;17;170;?;?;?
0.4,75;29;18;170;?;?
0.55,29;25;22;170;?;?
0.47,14;29;63;17;?;?
0.45,29;63;215;152;?;?
0.43,20;75;63;18;170;?
0.45,20;75;29;25;17;?
0.43,20;29;63;18;170;?
0.55,20;75;29;25;?;?
0.42,14;17;215;?;?;?
0.52,14;75;18;170;?;?
0.41,29;25;21;?;?;?
0.45,25;63;5;?;?;?
0.4,20;29;17;22;170;?
0.56,20;75;29;63;?;?
0.44,29;25;63;26;?;?
0.48,29;25;63;18;?;?
0.54,63;18;170;?;?;?
0.44,20;14;25;63;?;?
0.42,20;29;63;26;?;?
0.53,14;63;18;?;?;?
0.54,29;215;152;?;?;?
0.46,20;75;88;212;?;?
0.42,75;29;170;?;?;?
0.44,20;29;63;22;170;?
0.48,29;25;63;22;?;?
0.53,14;75;29;63;?;?
0.42,14;29;25;63;22;?
0.5,25;63;22;?;?;?
0.41,20;25;152;?;?;?
0.43,20;17;18;170;?;?
0.44,14;29;22;18;?;?
0.45,14;17;18;170;?;?
0.48,25;63;22;170;?;?
0.47,29;25;63;170;?;?
0.69,20;75;17;?;?;?
0.46,75;25;170;?;?;?
0.5,20;29;170;?;?;?
0.43,75;29;22;?;?;?
0.45,14;29;17;170;?;?
0.59,14;22;170;?;?;?
0.41,20;14;22;170;?;?
0.4,88;212;17;?;?;?
0.47,20;14;75;25;?;?
0.45,14;25;63;17;?;?
0.44,20;22;18;170;?;?
0.5,14;25;18;170;?;?
0.62,20;75;26;?;?;?
0.47,20;25;26;?;?;?
0.41,20;63;5;?;?;?
0.56,20;75;170;?;?;?
0.58,20;22;170;?;?;?
0.49,25;63;170;?;?;?
0.43,20;25;63;18;?;?
0.5,14;29;63;170;?;?
0.46,14;29;25;26;?;?
0.43,20;75;25;18;170;?
0.68,20;75;25;?;?;?
0.63,20;25;63;?;?;?
0.47,25;63;18;170;?;?
0.4,29;63;5;152;?;?
0.51,20;29;22;?;?;?
0.42,14;29;63;152;?;?
0.57,29;25;22;?;?;?
0.45,75;22;18;?;?;?
0.47,29;17;215;?;?;?
0.47,14;29;63;26;?;?
0.41,75;17;22;170;?;?
0.42,29;25;63;5;?;?
0.5,20;63;22;?;?;?
0.5,14;29;25;22;?;?
0.4,14;75;17;22;?;?
0.45,25;17;170;?;?;?
0.75,14;29;63;?;?;?
0.48,14;29;25;22;170;?
0.57,20;14;75;?;?;?
0.41,20;14;75;29;17;?
0.47,14;75;152;?;?;?
0.49,20;75;215;?;?;?
0.42,20;14;75;29;63;?
0.51,25;63;17;?;?;?
0.46,20;75;63;22;?;?
0.43,20;14;18;?;?;?
0.41,14;75;28;?;?;?
0.58,75;25;63;?;?;?
0.46,20;75;29;26;?;?
0.44,20;29;25;170;?;?
0.55,29;63;17;?;?;?
0.66,20;29;17;?;?;?
0.45,20;29;25;18;?;?
0.41,14;29;21;?;?;?
0.42,20;17;26;?;?;?
0.73,29;25;63;?;?;?
0.43,75;29;18;?;?;?
0.55,14;75;18;?;?;?
0.45,14;25;63;170;?;?
0.43,29;25;17;170;?;?
0.4,20;75;29;18;170;?
0.41,25;5;152;?;?;?
0.43,14;75;63;170;?;?
0.42,20;29;17;22;?;?
0.42,14;29;63;5;?;?
0.43,75;63;18;170;?;?
0.45,14;63;215;?;?;?
0.42,75;17;22;?;?;?
0.65,20;75;29;?;?;?
0.41,25;17;215;?;?;?
0.5,14;29;215;?;?;?
0.42,20;75;17;18;?;?
0.61,20;25;17;?;?;?
0.46,25;22;18;?;?;?
0.4,14;29;17;215;?;?
0.54,29;63;18;170;?;?
0.44,14;75;63;18;?;?
0.4,20;14;75;25;63;?
0.41,14;75;63;18;170;?
0.5,17;18;170;?;?;?
0.49,20;75;5;?;?;?
0.48,14;215;152;?;?;?
0.42,75;17;18;?;?;?
