freq,items
0.58,11;29;69;170;?;?;?;?;?
0.5,56;5;22;7;?;?;?;?;?
0.76,11;56;69;22;?;?;?;?;?
0.44,3;28;88;?;?;?;?;?;?
0.41,182;56;63;22;18;24;?;?;?
0.42,182;56;5;3;170;24;?;?;?
0.41,11;22;24;7;143;?;?;?;?
0.42,182;29;69;3;22;147;?;?;?
0.4,182;29;63;17;143;?;?;?;?
0.43,11;24;147;17;?;?;?;?;?
0.4,11;29;25;22;17;?;?;?;?
0.4,11;69;57;145;22;170;24;?;?
0.55,11;29;145;170;147;?;?;?;?
0.45,3;170;24;7;?;?;?;?;?
0.41,29;94;22;?;?;?;?;?;?
0.53,11;56;25;63;18;?;?;?;?
0.44,29;27;28;?;?;?;?;?;?
0.49,56;69;5;145;18;170;147;?;?
0.42,11;56;5;145;94;?;?;?;?
0.5,182;29;57;18;24;?;?;?;?
0.41,56;17;12;?;?;?;?;?;?
0.47,56;3;22;170;147;7;?;?;?
0.4,182;5;22;147;143;?;?;?;?
0.43,11;56;57;147;7;?;?;?;?
0.49,11;56;3;145;24;147;?;?;?
0.44,182;69;22;17;?;?;?;?;?
0.43,56;3;24;143;?;?;?;?;?
0.49,11;29;5;145;22;18;?;?;?
0.55,182;56;57;145;22;24;147;?;?
0.44,182;11;56;22;170;147;?;?;?
0.73,5;145;147;?;?;?;?;?;?
0.41,11;25;27;94;?;?;?;?;?
0.58,29;3;18;170;147;?;?;?;?
0.45,56;69;170;24;7;?;?;?;?
0.45,56;5;18;170;147;7;?;?;?
0.58,182;57;5;170;?;?;?;?;?
0.42,11;56;5;26;81;?;?;?;?
0.78,29;17;22;?;?;?;?;?;?
0.45,56;69;22;7;143;?;?;?;?
0.73,3;22;147;?;?;?;?;?;?
0.42,29;18;170;147;143;?;?;?;?
0.43,63;17;22;?;?;?;?;?;?
0.57,11;56;57;145;18;170;147;?;?
0.45,145;22;143;?;?;?;?;?;?
0.44,3;24;7;143;?;?;?;?;?
0.46,11;56;69;5;145;18;147;?;?
0.43,57;22;24;17;?;?;?;?;?
0.64,11;22;18;170;?;?;?;?;?
0.67,182;5;170;147;?;?;?;?;?
0.46,11;56;5;81;?;?;?;?;?
0.44,11;56;22;147;7;?;?;?;?
0.74,182;63;170;?;?;?;?;?;?
0.4,56;5;145;24;17;143;?;?;?
0.41,29;28;18;?;?;?;?;?;?
0.45,17;22;147;7;?;?;?;?;?
0.43,11;56;57;5;145;24;147;?;?
0.42,182;29;25;17;18;170;24;?;?
0.45,11;17;88;?;?;?;?;?;?
0.4,11;26;24;?;?;?;?;?;?
0.44,11;145;28;88;?;?;?;?;?
0.4,11;5;3;22;18;147;?;?;?
0.64,182;56;5;22;170;147;?;?;?
0.43,29;63;170;24;7;?;?;?;?
0.46,11;56;69;5;22;170;147;?;?
0.48,182;3;145;18;24;147;?;?;?
0.63,57;18;24;147;?;?;?;?;?
0.48,182;57;5;145;22;170;147;?;?
0.46,11;29;57;3;170;?;?;?;?
0.42,14;14;57;?;?;?;?;?;?
0.43,11;145;22;17;143;?;?;?;?
0.44,57;3;145;18;170;147;?;?;?
0.43,11;56;57;22;147;7;?;?;?
0.59,56;57;145;22;18;170;?;?;?
0.53,11;29;5;145;18;147;?;?;?
0.53,11;56;5;170;24;147;?;?;?
0.5,25;17;18;170;147;?;?;?;?
0.41,182;11;56;69;22;170;24;?;?
0.57,56;3;22;18;147;?;?;?;?
0.4,11;56;57;3;145;147;?;?;?
0.68,69;145;18;170;147;?;?;?;?
0.53,182;29;3;18;170;147;?;?;?
0.45,69;57;22;170;24;?;?;?;?
0.41,182;69;170;7;143;?;?;?;?
0.63,56;57;22;24;147;?;?;?;?
0.42,27;81;170;?;?;?;?;?;?
0.5,57;5;145;24;147;?;?;?;?
0.64,11;29;69;145;?;?;?;?;?
0.48,182;29;5;22;170;24;147;?;?
0.43,57;3;81;?;?;?;?;?;?
0.46,29;57;3;18;147;?;?;?;?
0.43,182;57;3;18;170;24;147;?;?
0.42,182;3;24;147;7;?;?;?;?
0.41,11;3;22;170;24;147;7;?;?
0.41,182;56;57;145;18;170;7;?;?
0.54,11;57;145;18;170;24;147;?;?
0.42,182;5;18;24;7;?;?;?;?
0.42,29;25;170;7;143;?;?;?;?
0.49,69;145;18;147;7;?;?;?;?
0.45,5;18;143;?;?;?;?;?;?
0.46,11;57;145;22;18;24;147;?;?
0.48,63;24;7;?;?;?;?;?;?
0.62,11;29;24;147;?;?;?;?;?
0.47,182;11;57;170;24;?;?;?;?
0.44,56;22;147;143;?;?;?;?;?
0.62,11;63;18;24;?;?;?;?;?
0.49,11;57;5;145;18;24;?;?;?
0.43,182;5;3;22;170;24;?;?;?
0.56,182;145;22;170;24;147;?;?;?
0.47,25;22;18;24;147;?;?;?;?
0.4,182;29;25;7;143;?;?;?;?
0.49,11;57;94;?;?;?;?;?;?
0.4,182;3;170;147;143;?;?;?;?
0.46,182;29;69;17;?;?;?;?;?
0.53,11;56;63;147;?;?;?;?;?
0.41,11;25;17;22;18;147;?;?;?
0.5,29;57;5;18;?;?;?;?;?
0.66,11;25;63;170;?;?;?;?;?
0.6,11;25;63;17;?;?;?;?;?
0.55,29;25;63;22;24;?;?;?;?
0.51,11;5;145;7;?;?;?;?;?
0.55,11;29;25;63;17;?;?;?;?
0.5,11;69;18;7;?;?;?;?;?
0.43,11;3;18;24;17;?;?;?;?
0.76,11;25;63;?;?;?;?;?;?
0.52,11;69;3;24;147;?;?;?;?
0.41,5;145;24;17;143;?;?;?;?
0.44,56;5;18;170;17;?;?;?;?
0.45,182;56;5;22;170;7;?;?;?
0.61,145;22;170;24;147;?;?;?;?
0.43,5;28;88;81;?;?;?;?;?
0.46,182;11;5;145;22;18;?;?;?
0.45,11;3;147;17;?;?;?;?;?
0.49,56;69;145;26;81;?;?;?;?
0.45,182;56;3;22;18;170;24;?;?
0.41,182;56;57;22;170;24;7;?;?
0.4,56;3;145;22;18;24;147;?;?
0.47,11;56;69;3;170;24;?;?;?
0.43,182;25;18;147;7;?;?;?;?
0.42,182;29;69;22;18;147;?;?;?
0.49,11;57;145;88;?;?;?;?;?
0.43,182;25;22;147;7;?;?;?;?
0.45,56;69;22;170;143;?;?;?;?
0.57,182;29;69;145;18;170;?;?;?
0.4,56;69;145;170;24;143;?;?;?
0.65,17;22;170;147;?;?;?;?;?
0.47,11;5;94;81;?;?;?;?;?
0.4,11;56;145;18;147;17;?;?;?
0.48,11;56;17;18;24;?;?;?;?
0.43,170;24;147;7;?;?;?;?;?
0.5,69;145;22;170;7;?;?;?;?
0.4,182;56;3;22;170;143;?;?;?
0.41,11;29;17;88;81;?;?;?;?
0.41,11;63;22;170;24;7;?;?;?
0.47,11;29;12;81;?;?;?;?;?
0.55,11;56;57;5;145;22;?;?;?
0.44,182;56;25;63;24;147;?;?;?
0.44,29;3;12;81;?;?;?;?;?
0.4,56;25;18;147;7;?;?;?;?
0.61,56;57;145;18;170;24;?;?;?
0.44,57;145;147;17;?;?;?;?;?
0.43,182;56;57;5;17;?;?;?;?
0.42,69;57;3;18;147;?;?;?;?
0.42,182;56;29;145;170;?;?;?;?
0.44,11;29;63;22;18;170;147;?;?
0.47,63;22;18;170;24;?;?;?;?
0.4,57;24;147;7;143;?;?;?;?
0.43,11;17;22;147;7;?;?;?;?
0.49,11;5;22;18;170;24;?;?;?
0.43,11;29;57;22;24;147;?;?;?
0.86,56;69;145;18;?;?;?;?;?
0.44,57;145;24;147;7;?;?;?;?
0.48,182;25;5;145;?;?;?;?;?
0.45,56;69;18;170;17;?;?;?;?
0.41,182;56;145;18;170;17;?;?;?
0.59,182;29;63;170;24;?;?;?;?
0.46,182;29;27;81;?;?;?;?;?
0.65,182;56;5;18;147;?;?;?;?
0.43,25;22;147;17;?;?;?;?;?
0.74,56;22;147;?;?;?;?;?;?
0.42,3;18;170;7;143;?;?;?;?
0.5,29;57;18;170;24;?;?;?;?
0.47,5;3;18;170;147;?;?;?;?
0.49,56;17;22;18;170;?;?;?;?
0.51,182;11;3;18;147;?;?;?;?
0.45,182;56;57;3;170;24;147;?;?
0.58,11;29;17;18;147;?;?;?;?
0.48,145;18;17;?;?;?;?;?;?
0.41,3;18;24;143;?;?;?;?;?
0.4,29;25;145;22;147;?;?;?;?
0.43,182;29;25;57;?;?;?;?;?
0.44,182;29;17;22;18;170;147;?;?
0.51,11;56;57;3;147;?;?;?;?
0.74,5;145;24;?;?;?;?;?;?
0.61,29;5;145;147;?;?;?;?;?
0.64,182;63;17;?;?;?;?;?;?
0.52,56;145;88;?;?;?;?;?;?
0.5,182;29;5;18;170;24;?;?;?
0.4,182;11;29;63;18;24;?;?;?
0.48,56;25;18;170;24;147;?;?;?
0.45,182;11;3;17;?;?;?;?;?
0.61,11;5;22;18;170;?;?;?;?
0.48,57;145;22;18;24;147;?;?;?
0.54,11;29;5;22;147;?;?;?;?
0.49,29;5;145;18;170;24;147;?;?
0.43,29;25;5;18;170;?;?;?;?
0.62,182;29;69;22;?;?;?;?;?
0.51,11;29;145;22;170;24;?;?;?
0.48,11;56;57;5;145;24;?;?;?
0.59,182;11;57;18;?;?;?;?;?
0.67,145;22;170;24;?;?;?;?;?
0.4,11;56;69;5;22;24;147;?;?
0.45,182;29;22;170;17;?;?;?;?
0.45,182;17;81;?;?;?;?;?;?
0.43,11;56;57;94;81;?;?;?;?
0.42,56;3;22;170;147;143;?;?;?
0.41,69;170;147;17;143;?;?;?;?
0.44,29;18;24;17;?;?;?;?;?
0.57,182;56;5;18;170;24;?;?;?
0.5,182;56;57;5;24;?;?;?;?
0.42,3;145;170;7;?;?;?;?;?
0.5,182;3;145;17;?;?;?;?;?
0.44,11;56;57;5;24;147;?;?;?
0.59,11;29;69;22;?;?;?;?;?
0.41,5;145;170;24;147;7;?;?;?
0.44,3;22;147;143;?;?;?;?;?
0.43,182;57;5;18;24;147;?;?;?
0.4,182;56;69;5;145;22;18;170;?
0.5,56;145;24;7;?;?;?;?;?
0.46,3;22;24;7;?;?;?;?;?
0.43,11;56;57;5;145;18;170;147;?
0.43,182;29;22;24;7;?;?;?;?
0.56,182;29;5;22;170;147;?;?;?
0.4,63;3;22;147;?;?;?;?;?
0.41,11;56;24;17;?;?;?;?;?
0.62,182;11;170;?;?;?;?;?;?
0.46,56;3;143;?;?;?;?;?;?
0.51,3;18;7;?;?;?;?;?;?
0.7,25;63;22;?;?;?;?;?;?
0.45,3;22;143;?;?;?;?;?;?
0.41,11;5;145;170;24;147;7;?;?
0.47,11;56;69;81;?;?;?;?;?
0.41,11;94;81;170;?;?;?;?;?
0.41,182;29;5;145;28;81;?;?;?
0.45,11;56;5;145;88;?;?;?;?
0.58,25;63;22;170;147;?;?;?;?
0.4,11;3;147;17;143;?;?;?;?
0.43,11;56;57;145;170;7;?;?;?
0.47,11;25;5;145;?;?;?;?;?
0.42,5;145;18;170;143;?;?;?;?
0.75,182;25;17;?;?;?;?;?;?
0.42,182;29;28;88;81;?;?;?;?
0.41,56;63;22;170;7;?;?;?;?
0.41,182;11;29;5;145;18;170;?;?
0.69,182;56;57;145;18;170;?;?;?
0.46,56;29;145;170;?;?;?;?;?
0.48,56;5;18;147;7;?;?;?;?
0.51,11;56;57;145;22;170;24;147;?
0.75,29;18;147;?;?;?;?;?;?
0.73,182;29;25;170;?;?;?;?;?
0.45,57;22;18;170;24;147;?;?;?
0.48,11;3;18;147;7;?;?;?;?
0.41,29;57;5;145;170;147;?;?;?
0.46,182;25;28;81;?;?;?;?;?
0.42,56;57;145;22;170;147;17;?;?
0.45,56;3;22;18;170;24;147;?;?
0.42,5;170;24;17;?;?;?;?;?
0.42,56;29;25;22;170;24;?;?;?
0.41,182;69;57;5;22;170;?;?;?
0.41,182;57;145;22;24;7;?;?;?
0.49,11;56;3;145;18;24;?;?;?
0.45,11;25;147;7;?;?;?;?;?
0.44,182;11;3;170;24;147;?;?;?
0.5,182;11;69;145;22;147;?;?;?
0.41,182;11;57;145;170;24;147;?;?
0.44,11;5;170;7;143;?;?;?;?
0.67,182;145;147;?;?;?;?;?;?
0.4,182;56;145;28;88;?;?;?;?
0.69,11;22;170;24;?;?;?;?;?
0.61,182;25;22;24;?;?;?;?;?
0.58,57;18;170;24;147;?;?;?;?
0.41,69;145;22;18;7;?;?;?;?
0.41,29;5;145;22;147;7;?;?;?
0.45,182;11;29;3;18;?;?;?;?
0.44,11;69;5;145;18;24;147;?;?
0.54,56;29;63;22;?;?;?;?;?
0.63,11;3;18;170;24;?;?;?;?
0.55,22;18;170;147;?;?;?;?;?
0.45,11;29;69;145;22;18;?;?;?
0.48,11;29;63;22;18;147;?;?;?
0.5,11;5;3;147;?;?;?;?;?
0.62,182;56;69;24;147;?;?;?;?
0.45,182;29;25;17;22;18;?;?;?
0.44,11;56;145;147;7;?;?;?;?
0.41,29;63;5;145;24;?;?;?;?
0.44,11;56;5;145;18;7;?;?;?
0.4,182;29;69;88;?;?;?;?;?
0.68,11;145;170;24;?;?;?;?;?
0.51,56;3;12;?;?;?;?;?;?
0.44,182;25;17;7;?;?;?;?;?
0.64,11;56;145;170;147;?;?;?;?
0.42,11;57;145;18;170;147;7;?;?
0.52,11;69;3;145;22;?;?;?;?
0.47,182;69;12;81;?;?;?;?;?
0.62,11;56;3;145;22;?;?;?;?
0.45,11;29;25;3;?;?;?;?;?
0.4,182;69;22;147;143;?;?;?;?
0.43,11;56;3;24;7;?;?;?;?
0.45,69;170;7;143;?;?;?;?;?
0.43,29;63;22;170;143;?;?;?;?
0.46,11;56;69;57;145;170;?;?;?
0.42,11;29;69;145;22;170;24;147;?
0.69,56;25;63;?;?;?;?;?;?
0.41,182;11;56;69;5;?;?;?;?
0.64,11;56;69;18;147;?;?;?;?
0.43,182;29;63;145;22;170;?;?;?
0.4,29;57;94;?;?;?;?;?;?
0.49,182;69;3;145;22;?;?;?;?
0.4,56;5;22;170;24;147;7;?;?
0.53,29;5;145;18;24;147;?;?;?
0.42,29;25;63;88;?;?;?;?;?
0.42,182;56;5;143;?;?;?;?;?
0.55,182;11;56;5;?;?;?;?;?
0.48,11;56;57;145;18;170;24;147;?
0.42,11;63;18;170;147;7;?;?;?
0.41,182;29;69;5;145;18;170;?;?
0.4,182;56;57;145;143;?;?;?;?
0.41,56;88;18;?;?;?;?;?;?
0.44,182;56;57;18;147;7;?;?;?
0.51,11;145;12;?;?;?;?;?;?
0.4,182;11;63;170;24;147;?;?;?
0.43,29;25;63;22;18;24;?;?;?
0.47,63;5;22;?;?;?;?;?;?
0.45,182;56;17;7;?;?;?;?;?
0.51,11;5;12;?;?;?;?;?;?
0.41,29;69;5;145;18;147;?;?;?
0.4,182;56;57;145;24;17;?;?;?
0.57,11;29;69;145;22;170;?;?;?
0.62,25;18;170;24;?;?;?;?;?
0.53,11;56;3;22;170;24;147;?;?
0.44,29;25;18;24;7;?;?;?;?
0.57,11;29;63;18;170;147;?;?;?
0.44,11;56;57;145;28;?;?;?;?
0.59,17;18;170;24;?;?;?;?;?
0.42,182;11;29;25;63;22;?;?;?
0.51,56;17;18;170;24;?;?;?;?
0.43,11;170;24;147;7;?;?;?;?
0.46,29;63;145;22;170;?;?;?;?
0.5,182;25;63;22;18;?;?;?;?
0.42,11;145;22;24;147;7;?;?;?
0.5,56;29;3;?;?;?;?;?;?
0.42,11;29;63;170;147;7;?;?;?
0.42,11;3;24;147;17;?;?;?;?
0.61,182;17;22;147;?;?;?;?;?
0.48,182;29;5;170;24;147;?;?;?
0.4,182;56;57;22;7;143;?;?;?
0.48,56;17;22;170;24;147;?;?;?
0.61,182;17;18;147;?;?;?;?;?
0.42,29;25;145;24;?;?;?;?;?
0.5,11;57;88;81;?;?;?;?;?
0.46,182;11;57;3;170;?;?;?;?
0.49,182;11;56;18;170;?;?;?;?
0.45,56;69;27;94;?;?;?;?;?
0.43,56;57;22;24;17;?;?;?;?
0.47,69;5;145;18;170;24;?;?;?
0.42,11;5;22;17;143;?;?;?;?
0.5,57;3;170;24;147;?;?;?;?
0.63,11;17;18;147;?;?;?;?;?
0.47,56;5;145;94;?;?;?;?;?
0.42,29;69;3;18;170;147;?;?;?
0.64,56;5;17;?;?;?;?;?;?
0.64,63;22;170;24;?;?;?;?;?
0.41,3;22;18;7;?;?;?;?;?
0.42,11;56;5;18;17;?;?;?;?
0.42,182;11;56;57;145;170;147;?;?
0.49,5;145;22;18;24;147;?;?;?
0.46,56;57;3;145;147;?;?;?;?
0.4,11;56;3;24;17;?;?;?;?
0.47,29;17;12;?;?;?;?;?;?
0.41,11;29;63;3;22;?;?;?;?
0.41,29;63;170;147;7;143;?;?;?
0.42,11;12;18;?;?;?;?;?;?
0.48,182;56;57;12;?;?;?;?;?
0.45,182;25;3;22;?;?;?;?;?
0.47,11;57;22;17;?;?;?;?;?
0.42,25;63;170;7;?;?;?;?;?
0.44,56;57;28;88;?;?;?;?;?
0.49,5;145;24;7;?;?;?;?;?
0.41,11;29;69;57;?;?;?;?;?
0.41,182;11;27;81;?;?;?;?;?
0.41,25;18;24;147;7;?;?;?;?
0.4,11;57;145;147;143;?;?;?;?
0.53,182;11;17;18;?;?;?;?;?
0.4,69;26;22;?;?;?;?;?;?
0.45,11;56;5;88;?;?;?;?;?
0.68,69;22;18;?;?;?;?;?;?
0.44,56;3;18;147;17;?;?;?;?
0.46,56;29;25;147;?;?;?;?;?
0.53,29;5;145;22;24;147;?;?;?
0.68,57;24;147;?;?;?;?;?;?
0.42,182;3;22;143;?;?;?;?;?
0.62,56;69;145;170;24;147;?;?;?
0.46,56;5;145;18;170;7;?;?;?
0.41,182;56;145;17;143;?;?;?;?
0.46,56;57;145;170;17;?;?;?;?
0.73,69;145;170;147;?;?;?;?;?
0.74,11;22;170;147;?;?;?;?;?
0.51,182;29;17;170;24;147;?;?;?
0.48,57;145;12;81;?;?;?;?;?
0.48,182;5;88;?;?;?;?;?;?
0.41,182;29;17;69;?;?;?;?;?
0.4,182;5;24;7;143;?;?;?;?
0.44,182;69;170;17;?;?;?;?;?
0.43,56;145;24;147;17;?;?;?;?
0.63,182;29;25;22;147;?;?;?;?
0.44,11;56;25;17;18;170;?;?;?
0.44,11;57;5;145;170;24;147;?;?
0.49,182;11;56;5;145;22;170;?;?
0.42,182;17;22;170;7;?;?;?;?
0.43,182;56;57;145;26;81;?;?;?
0.52,29;17;22;18;147;?;?;?;?
0.47,11;69;145;170;147;7;?;?;?
0.44,11;69;17;143;?;?;?;?;?
0.42,170;24;143;?;?;?;?;?;?
0.46,56;29;63;18;147;?;?;?;?
0.5,11;56;5;3;170;?;?;?;?
0.42,25;57;18;?;?;?;?;?;?
0.61,182;56;5;24;147;?;?;?;?
0.58,182;5;18;24;147;?;?;?;?
0.45,69;145;22;18;170;24;147;?;?
0.43,69;22;147;7;143;?;?;?;?
0.48,56;69;57;170;147;?;?;?;?
0.54,56;69;26;?;?;?;?;?;?
0.48,11;69;5;24;147;?;?;?;?
0.42,25;27;94;81;?;?;?;?;?
0.45,182;11;25;24;147;?;?;?;?
0.62,11;56;63;22;?;?;?;?;?
0.67,11;3;22;18;?;?;?;?;?
0.45,182;11;56;18;147;?;?;?;?
0.4,56;3;24;147;143;?;?;?;?
0.41,182;69;145;18;7;143;?;?;?
0.46,182;56;69;5;18;24;?;?;?
0.41,69;22;170;24;147;7;?;?;?
0.43,182;56;5;145;18;17;?;?;?
0.41,11;27;24;?;?;?;?;?;?
0.45,11;57;145;94;?;?;?;?;?
0.4,182;28;18;?;?;?;?;?;?
0.47,182;25;17;18;24;?;?;?;?
0.5,69;5;145;170;24;?;?;?;?
0.41,11;5;145;18;170;147;17;?;?
0.47,182;57;3;145;18;170;?;?;?
0.41,182;56;69;57;5;145;170;?;?
0.46,17;22;170;7;?;?;?;?;?
0.58,11;57;3;24;?;?;?;?;?
0.42,182;69;57;17;?;?;?;?;?
0.73,56;145;147;?;?;?;?;?;?
0.42,11;29;17;28;?;?;?;?;?
0.45,56;69;3;145;147;?;?;?;?
0.44,11;3;22;7;143;?;?;?;?
0.44,11;5;17;143;?;?;?;?;?
0.43,182;56;57;3;145;24;?;?;?
0.44,29;63;147;17;?;?;?;?;?
0.45,11;5;170;24;7;?;?;?;?
0.4,14;3;22;?;?;?;?;?;?
0.44,11;25;18;17;?;?;?;?;?
0.48,182;25;26;?;?;?;?;?;?
0.43,56;57;24;7;143;?;?;?;?
0.52,11;69;5;147;?;?;?;?;?
0.44,182;56;5;22;18;170;24;?;?
0.83,5;145;22;170;?;?;?;?;?
0.42,25;57;22;?;?;?;?;?;?
0.43,11;56;69;145;170;17;?;?;?
0.4,11;56;25;17;170;147;?;?;?
0.43,29;57;3;24;147;?;?;?;?
0.64,29;25;170;24;?;?;?;?;?
0.44,11;29;18;170;7;?;?;?;?
0.48,69;18;170;7;?;?;?;?;?
0.45,182;56;69;3;18;24;147;?;?
0.42,11;69;57;5;145;22;170;?;?
0.4,182;3;24;7;143;?;?;?;?
0.42,182;29;57;18;170;24;147;?;?
0.51,56;69;145;170;7;?;?;?;?
0.42,24;17;143;?;?;?;?;?;?
0.47,11;69;5;22;18;?;?;?;?
0.49,182;29;57;22;170;24;?;?;?
0.43,56;24;147;17;?;?;?;?;?
0.42,11;5;145;170;17;143;?;?;?
0.41,11;29;22;7;143;?;?;?;?
0.51,182;29;94;?;?;?;?;?;?
0.69,56;3;145;170;?;?;?;?;?
0.62,182;56;145;24;147;?;?;?;?
0.41,63;170;17;143;?;?;?;?;?
0.42,182;29;63;69;145;?;?;?;?
0.42,182;17;24;7;?;?;?;?;?
0.63,11;22;170;24;147;?;?;?;?
0.42,11;56;5;22;170;147;7;?;?
0.45,11;25;17;18;170;24;?;?;?
0.58,182;29;3;24;?;?;?;?;?
0.4,56;5;147;17;143;?;?;?;?
0.62,182;145;170;24;?;?;?;?;?
0.49,11;18;170;7;?;?;?;?;?
0.5,182;11;29;25;18;?;?;?;?
0.46,11;56;69;5;145;170;147;?;?
0.41,11;29;25;63;22;18;147;?;?
0.63,56;57;5;170;?;?;?;?;?
0.41,11;94;81;22;?;?;?;?;?
0.44,56;57;145;7;143;?;?;?;?
0.4,182;11;57;3;18;147;?;?;?
0.54,56;69;22;18;24;?;?;?;?
0.41,56;63;22;18;170;24;?;?;?
0.44,56;69;28;88;?;?;?;?;?
0.51,182;56;25;22;170;24;?;?;?
0.55,182;56;5;145;22;18;170;?;?
0.5,11;5;145;18;7;?;?;?;?
0.43,57;145;22;170;147;17;?;?;?
0.41,182;57;22;170;147;17;?;?;?
0.46,11;69;18;170;7;?;?;?;?
0.67,29;69;145;22;?;?;?;?;?
0.57,182;29;145;18;147;?;?;?;?
0.46,182;5;22;18;170;24;?;?;?
0.51,56;29;17;170;?;?;?;?;?
0.52,11;57;81;?;?;?;?;?;?
0.84,5;22;170;?;?;?;?;?;?
0.41,11;5;145;22;170;17;143;?;?
0.51,11;29;145;170;24;?;?;?;?
0.58,11;56;57;145;22;24;?;?;?
0.43,11;3;170;147;143;?;?;?;?
0.48,182;56;25;17;22;170;?;?;?
0.42,28;81;170;?;?;?;?;?;?
0.41,29;63;18;24;17;?;?;?;?
0.4,63;5;145;147;?;?;?;?;?
0.44,69;57;5;145;170;?;?;?;?
0.41,11;145;18;24;143;?;?;?;?
0.63,182;69;18;170;147;?;?;?;?
0.5,11;69;5;145;22;170;147;?;?
0.49,25;18;7;?;?;?;?;?;?
0.62,57;22;18;170;?;?;?;?;?
0.42,56;69;18;24;147;7;?;?;?
0.44,182;57;5;18;170;24;?;?;?
0.53,17;22;18;147;?;?;?;?;?
0.42,56;25;22;7;?;?;?;?;?
0.74,182;29;145;?;?;?;?;?;?
0.4,11;63;17;22;?;?;?;?;?
0.43,69;145;147;7;143;?;?;?;?
0.45,69;3;145;18;147;?;?;?;?
0.47,182;56;69;5;145;22;170;147;?
0.48,11;3;18;17;?;?;?;?;?
0.44,69;145;28;88;?;?;?;?;?
0.47,11;69;145;18;17;?;?;?;?
0.51,56;57;170;7;?;?;?;?;?
0.4,11;3;145;147;7;?;?;?;?
0.4,11;56;57;24;147;7;?;?;?
0.44,182;29;25;145;22;?;?;?;?
0.46,56;69;57;22;24;?;?;?;?
0.44,11;56;57;24;7;?;?;?;?
0.47,56;25;63;22;18;?;?;?;?
0.49,57;5;17;?;?;?;?;?;?
0.48,182;29;3;22;170;24;147;?;?
0.48,11;69;26;81;?;?;?;?;?
0.46,11;145;24;17;?;?;?;?;?
0.43,182;11;57;5;145;22;?;?;?
0.41,182;29;25;17;170;24;147;?;?
0.48,182;11;3;18;170;147;?;?;?
0.51,29;25;63;18;170;24;?;?;?
0.41,56;5;145;22;170;147;7;143;?
0.61,29;5;22;147;?;?;?;?;?
0.43,11;69;27;94;?;?;?;?;?
0.41,182;69;57;5;170;?;?;?;?
0.57,182;57;22;18;170;?;?;?;?
0.43,182;56;63;22;18;147;?;?;?
0.61,11;5;170;24;147;?;?;?;?
0.45,182;56;69;5;24;147;?;?;?
0.43,11;57;22;170;147;17;?;?;?
0.42,11;25;147;17;?;?;?;?;?
0.48,57;5;18;170;24;?;?;?;?
0.43,63;170;24;7;?;?;?;?;?
0.49,56;145;22;147;7;?;?;?;?
0.41,29;63;145;147;?;?;?;?;?
0.45,29;5;145;22;18;170;147;?;?
0.55,11;29;17;170;24;?;?;?;?
0.44,182;56;25;63;170;24;?;?;?
0.55,182;57;145;18;24;147;?;?;?
0.45,182;56;69;5;18;170;147;?;?
0.43,57;17;7;?;?;?;?;?;?
0.41,145;18;24;143;?;?;?;?;?
0.58,29;63;22;170;24;147;?;?;?
0.48,56;29;17;18;170;?;?;?;?
0.51,56;145;170;7;?;?;?;?;?
0.43,56;69;28;88;81;?;?;?;?
0.5,11;29;5;145;170;24;?;?;?
0.42,182;29;63;22;147;7;?;?;?
0.42,182;11;25;17;22;?;?;?;?
0.43,29;5;145;12;81;?;?;?;?
0.42,5;27;94;81;?;?;?;?;?
0.42,182;3;18;143;?;?;?;?;?
0.46,182;5;145;22;170;7;?;?;?
0.42,182;11;56;63;170;?;?;?;?
0.4,182;56;27;28;81;?;?;?;?
0.46,11;170;147;17;?;?;?;?;?
0.42,69;3;7;?;?;?;?;?;?
0.47,11;56;29;63;170;?;?;?;?
0.43,5;18;17;143;?;?;?;?;?
0.42,182;29;5;88;?;?;?;?;?
0.48,69;145;22;170;17;?;?;?;?
0.52,182;94;81;?;?;?;?;?;?
0.66,56;5;22;18;?;?;?;?;?
0.43,182;11;57;170;24;147;?;?;?
0.42,182;11;3;145;170;147;?;?;?
0.41,11;29;63;145;170;?;?;?;?
0.63,56;145;18;24;147;?;?;?;?
0.53,182;29;69;145;147;?;?;?;?
0.41,11;29;3;145;22;170;24;?;?
0.57,182;56;57;5;145;22;?;?;?
0.86,56;69;22;?;?;?;?;?;?
0.47,182;11;5;22;18;?;?;?;?
0.44,29;69;26;?;?;?;?;?;?
0.47,182;11;69;170;24;?;?;?;?
0.45,182;56;5;3;18;147;?;?;?
0.44,182;29;63;18;7;?;?;?;?
0.41,182;56;145;170;147;17;?;?;?
0.63,11;56;3;18;147;?;?;?;?
0.65,29;63;24;147;?;?;?;?;?
0.44,25;5;18;170;?;?;?;?;?
0.51,11;69;12;?;?;?;?;?;?
0.42,56;25;170;7;?;?;?;?;?
0.41,11;29;170;7;143;?;?;?;?
0.41,11;22;170;147;17;143;?;?;?
0.43,3;18;17;143;?;?;?;?;?
0.49,182;56;57;5;170;147;?;?;?
0.45,182;145;22;147;7;?;?;?;?
0.4,11;69;145;170;24;147;7;?;?
0.42,27;81;18;?;?;?;?;?;?
0.66,29;18;170;24;?;?;?;?;?
0.45,182;11;5;145;18;170;24;?;?
0.5,57;22;18;24;147;?;?;?;?
0.49,69;22;17;?;?;?;?;?;?
0.42,57;145;24;7;143;?;?;?;?
