freq,items
0.51,29;17;154;?;?;?
0.43,14;29;2;6;?;?
0.48,29;2;2;18;?;?
0.45,20;14;29;26;?;?
0.49,20;22;21;?;?;?
0.53,20;75;21;8;?;?
0.51,212;6;21;?;?;?
0.5,20;88;8;?;?;?
0.4,20;14;164;8;?;?
0.5,88;2;50;?;?;?
0.43,28;22;18;?;?;?
0.58,20;212;116;?;?;?
0.41,20;29;26;8;116;?
0.42,20;50;21;8;?;?
0.41,20;88;212;17;?;?
0.45,20;75;2;26;?;?
0.43,14;88;212;21;116;?
0.43,20;88;164;21;?;?
0.45,12;88;22;?;?;?
0.49,14;75;2;2;?;?
0.46,29;50;21;8;116;?
0.5,20;29;50;26;?;?
0.5,28;21;8;116;?;?
0.42,20;212;17;162;154;?
0.51,20;75;212;164;21;?
0.42,14;29;2;2;164;?
0.42,20;14;75;50;?;?
0.41,20;212;26;8;116;?
0.4,88;212;164;8;116;?
0.54,29;2;50;2;21;?
0.4,75;21;51;?;?;?
0.42,20;88;212;164;21;?
0.49,14;75;2;50;?;?
0.42,212;18;21;?;?;?
0.4,20;14;28;164;?;?
0.5,50;26;6;?;?;?
0.41,75;29;2;?;?;?
0.44,14;22;18;?;?;?
0.46,88;17;162;?;?;?
0.41,75;88;6;?;?;?
0.47,14;162;154;?;?;?
0.43,26;164;116;?;?;?
0.4,29;2;17;162;?;?
0.54,20;75;212;22;?;?
0.54,2;26;21;?;?;?
0.42,2;2;21;154;?;?
0.55,29;2;2;21;116;?
0.42,212;26;116;?;?;?
0.41,212;26;164;21;?;?
0.47,14;26;21;116;?;?
0.45,12;212;21;162;?;?
0.42,14;29;2;2;6;?
0.52,12;212;22;?;?;?
0.41,14;75;212;21;154;?
0.44,2;21;162;?;?;?
0.42,50;21;154;?;?;?
0.55,29;2;2;116;?;?
0.48,88;212;18;170;?;?
0.47,20;170;21;?;?;?
0.45,88;212;154;?;?;?
0.53,29;26;116;?;?;?
0.52,20;75;212;170;?;?
0.46,28;164;8;?;?;?
0.42,29;50;164;8;?;?
0.42,20;14;2;26;?;?
0.65,14;75;6;?;?;?
0.43,75;212;22;21;?;?
0.44,20;2;164;21;?;?
0.43,29;26;22;?;?;?
0.57,88;212;21;116;?;?
0.42,12;88;22;170;?;?
0.4,29;50;22;170;154;?
0.44,14;2;50;21;116;?
0.44,75;2;50;26;?;?
0.46,20;14;2;21;?;?
0.52,212;26;21;?;?;?
0.42,12;212;21;162;154;?
0.52,14;75;22;?;?;?
0.73,14;75;21;?;?;?
0.42,14;75;26;164;21;?
0.41,14;75;212;154;?;?
0.58,2;8;116;?;?;?
0.48,29;18;170;154;?;?
0.46,28;21;162;154;?;?
0.67,2;50;26;?;?;?
0.47,20;29;50;2;?;?
0.42,2;22;21;?;?;?
0.41,20;75;212;18;170;154
0.5,20;14;75;8;?;?
0.65,29;50;164;?;?;?
0.49,20;75;162;?;?;?
0.47,20;28;8;116;?;?
0.48,14;26;116;?;?;?
0.49,29;50;170;?;?;?
0.42,20;2;50;21;8;?
0.44,20;14;21;8;116;?
0.49,29;2;50;164;21;?
0.42,29;2;50;162;?;?
0.43,14;75;154;?;?;?
0.53,28;26;6;?;?;?
0.4,20;14;75;212;170;?
0.41,50;18;21;?;?;?
0.59,88;8;116;?;?;?
0.58,20;22;170;?;?;?
0.41,2;50;18;21;?;?
0.42,29;2;26;164;21;?
0.59,20;29;2;2;?;?
0.47,14;170;154;?;?;?
0.4,14;29;2;8;?;?
0.41,14;212;170;21;?;?
0.42,20;26;51;?;?;?
0.43,212;164;8;?;?;?
0.45,75;212;154;?;?;?
0.43,12;212;170;154;?;?
0.59,28;26;164;?;?;?
0.49,20;22;170;154;?;?
0.42,26;22;170;?;?;?
0.56,20;29;50;21;?;?
0.41,20;75;26;6;21;?
0.51,12;212;26;21;?;?
0.44,75;2;2;26;?;?
0.43,75;22;18;?;?;?
0.4,14;75;212;17;162;?
0.42,14;212;51;?;?;?
0.44,2;2;164;8;?;?
0.41,2;2;6;21;116;?
0.44,14;2;116;?;?;?
0.65,88;212;6;?;?;?
0.51,29;2;6;21;?;?
0.43,12;212;162;154;?;?
0.41,12;88;21;8;?;?
0.57,14;2;21;?;?;?
0.5,14;75;26;6;?;?
0.41,20;88;212;22;170;?
0.45,20;75;212;162;154;?
0.54,20;75;2;50;?;?
0.43,20;2;50;6;21;?
0.45,75;2;26;?;?;?
0.5,12;20;21;?;?;?
0.46,20;75;26;164;21;?
0.52,29;26;21;116;?;?
0.53,12;212;26;164;?;?
0.52,75;212;170;?;?;?
0.51,2;50;2;164;?;?
0.66,20;75;212;26;?;?
0.5,20;162;154;?;?;?
0.46,14;22;170;154;?;?
0.47,14;75;18;170;?;?
0.51,75;212;22;170;?;?
0.44,75;29;26;?;?;?
0.43,2;2;51;?;?;?
0.5,50;21;8;?;?;?
0.46,75;26;116;?;?;?
0.65,20;21;116;?;?;?
0.4,29;2;2;154;?;?
0.4,12;29;2;2;21;?
0.46,12;50;6;?;?;?
0.41,20;26;22;?;?;?
0.45,29;2;50;21;8;116
0.46,75;212;21;162;?;?
0.52,20;29;26;21;?;?
0.48,12;28;26;?;?;?
0.42,20;2;50;18;?;?
0.44,88;26;8;116;?;?
0.56,50;26;164;?;?;?
0.5,2;50;170;?;?;?
0.42,20;212;18;21;?;?
0.42,50;2;26;164;?;?
0.42,14;75;22;21;?;?
0.44,20;88;212;22;?;?
0.48,20;50;8;116;?;?
0.42,75;88;26;?;?;?
0.45,28;18;21;?;?;?
0.48,75;21;162;?;?;?
0.52,29;50;26;21;?;?
0.53,12;26;6;?;?;?
0.53,88;22;170;?;?;?
0.46,14;6;116;?;?;?
0.45,75;21;162;154;?;?
0.51,20;50;8;?;?;?
0.42,29;2;6;8;?;?
0.41,20;212;22;170;21;?
0.45,20;28;26;21;?;?
0.47,12;22;154;?;?;?
0.42,20;29;2;50;21;116
0.63,20;50;21;?;?;?
0.48,20;6;116;?;?;?
0.41,29;50;51;?;?;?
0.5,14;28;26;?;?;?
0.4,29;2;2;162;154;?
0.42,20;212;26;116;?;?
0.56,2;50;2;21;?;?
0.43,75;6;8;116;?;?
0.41,20;75;2;2;8;?
0.41,29;50;26;116;?;?
0.65,20;29;26;?;?;?
0.43,20;212;22;170;154;?
0.5,20;17;162;?;?;?
0.5,20;28;8;?;?;?
0.49,14;21;162;?;?;?
0.48,14;75;212;26;21;?
0.5,20;18;154;?;?;?
0.5,14;88;6;?;?;?
0.43,12;212;22;154;?;?
0.53,20;26;8;?;?;?
0.48,75;212;21;8;116;?
0.4,20;75;212;164;8;116
0.52,29;170;154;?;?;?
0.54,88;6;21;?;?;?
0.41,12;88;2;50;?;?
0.43,75;29;164;?;?;?
0.42,20;29;2;2;116;?
0.42,14;75;17;162;?;?
0.51,12;212;18;?;?;?
0.4,29;2;2;51;?;?
0.41,14;75;2;6;?;?
0.45,2;26;8;?;?;?
0.54,29;2;2;8;116;?
0.45,12;29;2;?;?;?
0.48,20;18;21;?;?;?
0.42,212;6;8;?;?;?
0.66,88;212;26;?;?;?
0.55,20;2;50;6;?;?
0.54,20;75;17;?;?;?
0.46,12;88;21;116;?;?
0.4,20;75;212;6;116;?
0.62,20;28;21;?;?;?
0.42,2;164;116;?;?;?
0.42,50;17;154;?;?;?
0.58,2;50;21;116;?;?
0.46,75;170;154;?;?;?
0.5,20;6;8;?;?;?
0.61,20;6;21;?;?;?
0.45,14;75;2;50;21;?
0.54,20;75;26;6;?;?
0.42,20;14;29;50;?;?
0.5,20;22;154;?;?;?
0.45,29;6;164;?;?;?
0.41,12;88;212;18;?;?
0.42,2;50;26;21;116;?
0.41,14;75;2;164;?;?
0.47,20;164;21;116;?;?
0.5,29;6;21;116;?;?
0.5,2;50;26;6;?;?
0.65,20;75;212;6;?;?
0.5,29;164;21;116;?;?
0.43,14;212;21;162;154;?
0.41,20;75;212;22;170;21
0.47,20;88;8;116;?;?
0.55,20;14;75;164;?;?
0.58,75;212;116;?;?;?
0.51,20;75;88;212;?;?
0.63,20;2;50;21;?;?
0.4,14;26;21;8;?;?
0.52,20;14;21;116;?;?
0.42,12;50;8;?;?;?
0.47,2;18;170;?;?;?
0.58,88;212;116;?;?;?
0.46,29;2;18;170;?;?
0.42,88;50;164;?;?;?
0.45,20;75;50;6;?;?
0.55,20;14;75;6;?;?
0.44,20;212;170;154;?;?
0.43,29;2;2;17;?;?
0.41,29;26;164;8;116;?
0.49,20;2;21;116;?;?
0.55,14;28;21;?;?;?
0.49,12;88;8;?;?;?
0.46,12;28;6;?;?;?
0.42,88;212;17;162;154;?
0.46,75;17;162;?;?;?
0.57,14;50;21;?;?;?
0.43,20;88;212;26;21;?
0.44,212;18;154;?;?;?
0.6,14;29;21;?;?;?
0.42,14;28;26;164;?;?
0.4,14;50;164;21;?;?
0.42,12;50;2;?;?;?
0.44,28;26;8;116;?;?
0.55,20;88;6;?;?;?
0.6,14;75;212;26;?;?
0.5,14;26;8;?;?;?
0.41,20;14;154;?;?;?
0.41,2;2;18;21;?;?
0.41,14;75;212;162;154;?
0.42,29;6;51;?;?;?
0.5,20;75;2;2;21;?
0.48,29;2;50;170;?;?
0.44,29;26;51;?;?;?
0.62,20;2;2;21;?;?
0.42,50;164;116;?;?;?
0.57,212;21;116;?;?;?
0.49,20;29;2;50;164;?
0.46,75;164;8;?;?;?
0.49,20;212;26;6;?;?
0.5,14;75;170;?;?;?
0.45,12;18;21;?;?;?
0.42,88;50;26;?;?;?
0.65,75;212;6;?;?;?
0.41,29;2;50;2;26;164
0.55,29;2;26;164;?;?
0.41,20;21;21;?;?;?
0.6,20;29;50;?;?;?
0.42,75;212;26;116;?;?
0.48,29;2;50;2;6;?
0.4,29;22;18;154;?;?
0.4,20;14;28;6;?;?
0.41,29;26;164;21;116;?
0.43,50;2;8;116;?;?
0.44,20;75;2;2;6;?
0.51,12;28;21;?;?;?
0.44,28;2;164;?;?;?
0.64,29;6;21;?;?;?
0.42,29;2;50;2;8;116
0.42,2;17;154;?;?;?
0.48,20;14;212;21;116;?
0.46,88;170;154;?;?;?
0.62,20;14;164;?;?;?
0.4,20;75;7;?;?;?
0.51,29;17;162;?;?;?
0.4,29;2;50;6;8;?
0.42,50;22;154;?;?;?
0.55,12;2;2;?;?;?
0.43,29;50;2;21;116;?
0.69,20;14;21;?;?;?
0.49,29;2;2;164;21;?
0.45,75;2;164;?;?;?
0.44,20;21;51;?;?;?
0.66,75;212;26;?;?;?
0.5,20;14;75;212;6;?
0.46,12;22;170;154;?;?
0.66,20;212;164;?;?;?
0.43,26;21;8;116;?;?
0.41,2;50;6;21;116;?
0.43,29;2;21;162;?;?
0.43,20;29;21;8;116;?
0.46,20;14;212;22;?;?
0.66,75;212;164;?;?;?
0.45,14;6;21;116;?;?
0.4,88;21;51;?;?;?
0.43,29;50;2;8;116;?
0.51,50;2;164;?;?;?
0.51,20;75;18;170;?;?
0.43,12;88;170;?;?;?
0.41,14;75;2;26;?;?
0.42,20;29;50;2;21;?
0.4,29;50;26;8;116;?
0.42,29;2;50;2;21;116
0.55,20;75;18;?;?;?
0.42,20;2;2;18;?;?
0.44,29;2;2;18;170;?
0.55,29;2;50;8;116;?
0.47,12;170;154;?;?;?
0.45,2;2;17;?;?;?
0.79,29;2;50;?;?;?
0.62,2;50;2;?;?;?
0.45,20;2;2;26;21;?
0.48,14;6;8;?;?;?
0.59,12;26;164;?;?;?
0.42,20;14;21;162;?;?
0.41,14;75;2;50;164;?
0.44,14;212;154;?;?;?
0.56,14;75;21;116;?;?
0.65,14;212;26;?;?;?
0.5,75;2;50;21;?;?
0.41,20;75;212;164;116;?
0.42,2;50;22;21;?;?
0.41,20;14;28;26;?;?
0.45,2;50;162;?;?;?
0.4,20;14;75;212;18;?
0.42,88;212;6;8;?;?
0.46,12;88;26;21;?;?
0.45,20;75;50;26;?;?
0.42,14;50;2;21;?;?
0.61,20;14;6;?;?;?
0.47,2;21;8;116;?;?
0.42,29;50;6;8;?;?
0.41,29;50;18;154;?;?
0.56,29;50;8;116;?;?
0.47,20;29;18;?;?;?
0.48,20;29;2;2;6;?
0.45,28;212;22;?;?;?
0.44,20;75;212;21;154;?
0.43,20;14;75;164;21;?
0.41,20;29;21;162;?;?
0.44,88;212;22;154;?;?
0.44,12;75;21;?;?;?
0.42,2;2;17;154;?;?
0.46,14;75;50;21;?;?
0.44,20;75;170;21;?;?
0.57,14;2;2;21;?;?
0.42,20;34;21;?;?;?
0.49,20;2;2;116;?;?
0.42,88;6;8;116;?;?
0.4,12;212;18;170;154;?
0.47,12;29;164;?;?;?
0.57,75;212;8;116;?;?
0.67,29;26;21;?;?;?
0.5,14;2;2;26;?;?
0.41,88;212;18;170;154;?
0.45,75;26;8;116;?;?
0.41,20;75;212;26;8;116
0.48,14;212;18;170;?;?
0.41,20;14;50;26;?;?
0.46,28;17;162;?;?;?
0.52,28;2;50;?;?;?
0.57,50;8;116;?;?;?
0.51,28;212;8;?;?;?
0.43,2;50;51;?;?;?
0.46,14;75;88;212;?;?
0.42,20;22;18;170;?;?
0.5,164;21;116;?;?;?
0.42,14;212;164;8;?;?
0.5,20;29;2;164;?;?
0.59,14;75;8;?;?;?
0.44,12;170;21;?;?;?
0.55,20;28;6;?;?;?
0.42,2;2;154;?;?;?
0.56,20;88;164;?;?;?
0.41,6;21;8;116;?;?
0.43,88;212;164;8;?;?
0.57,20;212;21;116;?;?
0.53,26;8;116;?;?;?
0.52,20;14;26;164;?;?
0.44,20;2;2;164;21;?
0.5,20;14;50;?;?;?
0.44,20;75;212;17;154;?
0.43,50;6;8;?;?;?
0.46,14;75;21;8;116;?
0.47,20;88;21;116;?;?
0.45,29;88;212;?;?;?
0.52,14;18;170;?;?;?
0.48,29;26;6;21;?;?
0.56,20;29;2;21;?;?
0.5,20;21;154;?;?;?
0.68,20;2;2;?;?;?
0.42,2;50;170;154;?;?
0.51,12;2;50;21;?;?
0.42,88;6;21;116;?;?
0.53,14;75;212;116;?;?
0.43,28;2;50;164;?;?
0.45,20;14;212;18;?;?
0.42,29;2;2;162;?;?
0.4,29;50;26;21;116;?
0.44,29;212;6;?;?;?
0.6,29;21;8;?;?;?
0.52,20;75;212;18;?;?
0.51,88;212;164;21;?;?
0.56,29;50;2;21;?;?
0.45,14;75;2;2;21;?
0.43,20;75;212;22;21;?
0.43,20;29;50;8;116;?
0.43,6;21;8;?;?;?
0.56,20;75;6;21;?;?
0.59,28;21;116;?;?;?
0.46,12;164;8;?;?;?
0.42,2;21;162;154;?;?
0.46,14;29;21;116;?;?
0.44,14;29;50;164;?;?
0.54,14;29;2;?;?;?
0.46,88;21;154;?;?;?
0.4,14;2;164;21;?;?
0.48,28;21;162;?;?;?
0.41,20;14;75;2;2;?
0.59,12;8;116;?;?;?
0.44,20;75;29;26;?;?
0.44,14;2;8;116;?;?
0.5,14;2;6;?;?;?
0.49,88;212;26;6;?;?
0.49,20;14;212;116;?;?
0.44,12;6;116;?;?;?
0.41,20;14;2;164;?;?
0.51,20;2;50;2;?;?
0.43,20;75;212;2;?;?
0.42,29;26;18;?;?;?
0.48,12;29;26;?;?;?
0.49,14;88;212;164;?;?
0.41,75;2;50;8;?;?
0.45,29;26;21;8;?;?
0.49,14;29;50;21;?;?
0.49,20;14;28;?;?;?
0.4,20;14;17;162;?;?
0.4,20;212;50;?;?;?
0.51,75;18;170;?;?;?
0.52,29;22;154;?;?;?
0.52,50;6;21;?;?;?
0.43,88;212;26;8;?;?
0.51,20;14;212;8;?;?
0.41,20;2;2;22;170;?
0.43,88;6;116;?;?;?
0.41,20;50;2;6;?;?
0.43,2;2;6;8;?;?
0.47,29;2;2;22;170;?
0.5,20;29;2;6;?;?
0.79,20;75;21;?;?;?
0.5,20;75;21;8;116;?
0.4,20;75;212;50;?;?
0.42,50;26;21;116;?;?
0.47,20;2;2;26;164;?
0.41,212;18;170;154;?;?
0.69,29;26;164;?;?;?
0.42,14;18;170;21;?;?
0.55,20;2;2;6;?;?
0.43,20;14;75;6;21;?
0.51,75;50;21;?;?;?
0.42,29;26;21;8;116;?
0.54,88;212;22;?;?;?
0.44,29;2;50;2;8;?
0.44,88;212;170;154;?;?
0.72,12;212;21;?;?;?
0.41,12;212;51;?;?;?
0.41,12;29;2;21;?;?
0.52,2;50;6;21;?;?
0.5,14;2;50;6;?;?
0.41,20;14;75;17;?;?
0.45,20;75;2;50;164;?
0.42,20;12;6;?;?;?
0.51,75;2;21;?;?;?
0.51,14;212;170;?;?;?
0.4,28;212;26;6;?;?
0.42,12;2;8;?;?;?
0.43,20;28;6;21;?;?
0.51,2;2;26;6;?;?
0.6,12;21;116;?;?;?
0.41,20;164;51;?;?;?
0.45,20;75;26;21;116;?
0.42,2;50;22;154;?;?
0.42,50;26;164;21;?;?
0.49,20;29;6;21;?;?
0.46,14;29;26;21;?;?
0.51,14;212;164;21;?;?
0.46,14;50;2;?;?;?
0.44,14;75;21;162;?;?
0.41,12;28;8;?;?;?
0.46,28;17;154;?;?;?
0.41,29;2;22;170;154;?
0.48,29;2;2;170;?;?
0.43,2;50;2;8;116;?
0.43,20;26;21;8;?;?
0.42,20;14;88;26;?;?
0.41,20;75;88;212;6;?
0.5,2;50;21;8;?;?
0.44,2;164;8;?;?;?
0.43,12;212;21;154;?;?
0.47,12;162;154;?;?;?
0.41,20;14;2;2;6;?
0.56,50;2;21;?;?;?
0.44,20;14;75;212;21;116
0.66,88;212;164;?;?;?
0.44,20;75;212;22;154;?
0.46,20;75;164;8;?;?
0.42,28;2;50;26;?;?
0.47,88;212;162;?;?;?
0.5,14;212;21;8;?;?
0.43,20;14;75;18;?;?
0.46,20;75;17;162;?;?
0.55,12;88;164;?;?;?
0.44,14;75;26;8;?;?
0.4,20;14;26;116;?;?
0.61,20;164;21;?;?;?
0.49,20;50;21;116;?;?
0.47,29;2;2;21;8;?
0.43,14;28;116;?;?;?
0.41,20;14;75;22;170;?
0.45,14;28;8;?;?;?
0.55,29;26;8;?;?;?
0.44,28;212;18;?;?;?
0.45,88;18;21;?;?;?
0.4,20;29;2;50;26;164
0.46,29;18;170;21;?;?
0.42,20;2;50;26;6;?
0.56,14;29;26;?;?;?
0.41,75;18;170;21;?;?
0.4,20;14;21;154;?;?
0.53,88;26;6;?;?;?
0.41,20;14;29;2;2;?
0.43,14;212;22;21;?;?
0.53,75;21;8;?;?;?
0.43,20;2;2;6;21;?
0.41,29;2;170;154;?;?
0.4,14;22;18;170;?;?
0.56,20;28;26;?;?;?
0.49,20;29;164;21;?;?
0.48,20;212;21;8;116;?
0.4,28;88;21;?;?;?
0.61,2;50;8;?;?;?
0.45,88;164;8;?;?;?
0.43,14;88;8;116;?;?
0.43,12;88;28;?;?;?
0.52,29;18;154;?;?;?
0.44,14;2;2;21;116;?
0.41,14;2;50;26;21;?
0.41,75;88;212;26;?;?
0.56,20;50;6;?;?;?
0.47,20;14;75;21;116;?
0.42,2;50;154;?;?;?
0.46,20;75;21;154;?;?
0.57,29;18;170;?;?;?
0.45,29;50;2;8;?;?
0.5,29;2;50;26;21;?
0.47,12;21;154;?;?;?
0.4,14;75;17;162;154;?
0.61,20;14;75;21;?;?
0.42,20;14;75;170;?;?
0.43,14;75;26;116;?;?
0.41,2;50;6;116;?;?
0.42,14;50;26;164;?;?
0.43,75;212;164;8;?;?
0.48,20;14;18;?;?;?
0.4,29;2;164;8;116;?
0.48,20;88;116;?;?;?
0.4,29;2;50;170;154;?
0.5,75;212;21;8;?;?
0.45,2;50;17;?;?;?
0.64,29;2;2;26;?;?
0.4,29;2;50;21;154;?
0.51,20;14;26;21;?;?
0.44,28;164;116;?;?;?
0.43,20;75;212;26;8;?
0.56,12;212;116;?;?;?
0.41,29;2;18;154;?;?
0.48,22;170;21;?;?;?
0.54,75;212;26;164;?;?
0.63,20;29;164;?;?;?
0.45,28;6;8;?;?;?
0.45,88;212;162;154;?;?
0.41,29;2;21;154;?;?
0.54,29;50;26;164;?;?
0.56,29;2;8;116;?;?
0.46,20;88;212;8;116;?
0.51,20;212;6;21;?;?
0.41,20;75;18;170;21;?
0.41,88;212;26;8;116;?
0.44,20;212;22;154;?;?
0.48,28;50;21;?;?;?
0.44,75;2;2;164;?;?
0.48,20;12;212;?;?;?
0.41,29;26;22;170;?;?
0.41,14;75;22;170;154;?
0.45,20;75;51;?;?;?
0.49,12;212;22;170;?;?
0.51,29;50;164;21;?;?
0.63,20;2;21;?;?;?
0.48,14;212;26;6;?;?
0.52,20;29;21;116;?;?
0.49,28;212;116;?;?;?
0.41,29;2;17;154;?;?
0.56,14;212;8;116;?;?
0.52,14;75;2;?;?;?
0.43,28;22;170;21;?;?
0.61,20;88;212;21;?;?
0.43,212;26;8;?;?;?
0.44,29;50;2;116;?;?
0.45,20;75;22;170;154;?
0.41,29;2;21;162;154;?
0.41,20;14;12;?;?;?
0.49,14;88;212;6;?;?
0.62,29;50;2;?;?;?
0.42,2;162;154;?;?;?
0.41,29;50;164;116;?;?
0.49,20;14;22;?;?;?
0.45,88;26;116;?;?;?
0.42,20;75;212;6;8;?
0.56,2;26;164;?;?;?
0.42,20;2;21;8;?;?
0.43,20;14;212;22;170;?
0.47,28;170;154;?;?;?
0.54,20;14;29;?;?;?
0.54,26;164;21;?;?;?
0.43,2;50;6;8;?;?
0.41,75;212;26;21;116;?
0.41,12;2;2;8;?;?
0.44,20;29;18;170;?;?
0.43,88;212;22;21;?;?
0.45,20;212;162;154;?;?
0.4,29;2;50;18;154;?
0.5,20;75;2;50;21;?
0.41,2;2;164;21;116;?
0.43,20;14;162;?;?;?
0.42,2;22;154;?;?;?
0.41,20;14;2;6;?;?
0.43,29;21;17;?;?;?
0.51,20;2;2;8;?;?
0.44,20;75;2;50;26;?
0.4,12;212;26;164;21;?
0.4,14;29;50;8;?;?
0.42,2;2;26;21;116;?
0.5,2;2;21;8;?;?
0.57,88;26;21;?;?;?
0.4,20;14;170;154;?;?
0.6,20;75;26;164;?;?
0.41,2;50;6;8;116;?
0.56,20;14;212;164;?;?
0.42,20;88;22;170;?;?
0.58,14;6;21;?;?;?
0.4,14;75;212;18;154;?
0.44,28;212;170;?;?;?
0.48,17;162;154;?;?;?
0.45,14;212;21;162;?;?
0.63,29;2;2;6;?;?
0.41,14;75;164;116;?;?
0.4,14;212;22;18;?;?
0.42,29;6;21;8;?;?
0.68,29;21;116;?;?;?
0.48,14;75;29;?;?;?
0.43,12;6;21;116;?;?
0.42,20;75;212;51;?;?
0.45,14;88;212;8;?;?
0.52,14;75;212;8;116;?
0.46,75;17;154;?;?;?
0.61,14;75;212;164;?;?
0.42,20;2;50;2;26;?
0.42,14;29;2;2;26;?
0.57,20;75;22;?;?;?
0.46,12;88;26;164;?;?
0.55,14;75;26;164;?;?
0.46,20;75;88;21;?;?
0.4,20;88;2;?;?;?
0.45,20;14;75;26;21;?
0.41,20;14;212;26;6;?
0.4,29;2;2;26;116;?
0.45,75;26;21;116;?;?
0.44,75;170;21;?;?;?
0.42,20;29;162;?;?;?
0.52,28;2;2;?;?;?
0.41,75;212;26;8;116;?
0.45,26;164;8;?;?;?
0.41,20;14;212;18;170;?
0.42,20;50;170;?;?;?
0.46,12;2;6;?;?;?
0.45,14;20;21;?;?;?
0.67,20;88;212;?;?;?
0.45,20;75;50;164;?;?
0.57,20;75;212;8;116;?
0.41,50;6;116;?;?;?
0.41,29;2;26;8;116;?
0.41,88;2;2;26;?;?
0.49,29;22;18;?;?;?
0.42,14;75;18;154;?;?
0.52,20;21;162;?;?;?
0.47,28;162;154;?;?;?
0.49,29;2;21;8;?;?
0.56,20;50;164;?;?;?
0.42,20;29;2;50;116;?
0.43,2;50;26;116;?;?
0.42,2;50;21;154;?;?
0.44,12;88;2;?;?;?
0.41,88;20;21;?;?;?
0.41,50;2;22;?;?;?
0.49,20;21;162;154;?;?
0.42,29;26;170;?;?;?
0.46,20;14;75;26;164;?
0.41,20;75;29;2;?;?
0.5,20;75;212;21;8;?
0.42,20;212;170;21;?;?
0.42,28;212;17;?;?;?
0.41,2;22;170;154;?;?
0.43,88;18;170;154;?;?
0.42,26;164;21;116;?;?
0.41,14;75;50;6;?;?
0.44,28;2;26;?;?;?
0.46,75;22;154;?;?;?
0.44,88;212;18;154;?;?
0.42,20;29;2;50;8;116
0.46,88;17;154;?;?;?
0.71,20;75;6;?;?;?
0.64,20;14;75;212;?;?
0.4,75;212;50;?;?;?
0.5,12;212;170;?;?;?
0.45,75;22;170;154;?;?
0.41,2;2;164;8;116;?
0.41,20;212;26;21;116;?
0.46,14;75;212;21;8;?
0.44,14;75;212;21;8;116
0.41,88;2;50;6;?;?
0.45,88;6;8;?;?;?
0.45,20;26;6;21;?;?
0.44,20;2;50;164;21;?
0.56,29;2;21;116;?;?
0.42,14;75;6;8;?;?
0.46,14;22;21;?;?;?
0.47,88;50;21;?;?;?
0.41,14;21;51;?;?;?
0.43,14;88;116;?;?;?
0.45,20;88;22;?;?;?
0.6,14;75;212;6;?;?
0.46,75;26;164;21;?;?
0.43,20;88;170;?;?;?
0.57,14;2;50;21;?;?
0.5,29;50;6;21;?;?
0.52,2;6;21;?;?;?
0.44,20;28;22;?;?;?
0.4,88;212;50;?;?;?
0.43,50;2;21;116;?;?
0.58,75;26;21;?;?;?
0.48,20;29;2;50;6;?
0.44,20;75;164;8;116;?
0.41,20;75;88;6;?;?
0.42,88;212;18;21;?;?
0.48,28;212;8;116;?;?
0.41,20;75;88;164;?;?
0.46,20;88;26;164;?;?
0.42,20;88;17;?;?;?
0.41,29;2;164;116;?;?
0.44,75;2;2;6;?;?
0.42,12;20;26;?;?;?
0.46,14;88;8;?;?;?
0.42,2;2;26;164;21;?
0.44,14;212;17;154;?;?
0.41,20;29;26;21;116;?
0.43,14;212;22;170;154;?
0.55,14;75;8;116;?;?
0.47,12;29;6;?;?;?
0.41,2;2;17;162;?;?
0.43,20;75;22;170;21;?
0.41,20;21;17;?;?;?
0.49,12;212;17;?;?;?
0.42,14;28;8;116;?;?
0.43,88;22;18;?;?;?
0.47,20;75;154;?;?;?
0.44,12;88;212;116;?;?
0.51,12;18;170;?;?;?
0.53,20;88;212;6;?;?
0.43,20;12;26;?;?;?
0.45,88;22;170;154;?;?
0.41,20;50;22;170;?;?
0.57,75;212;21;116;?;?
0.57,88;212;8;116;?;?
0.66,29;2;164;?;?;?
0.7,20;14;212;?;?;?
0.4,14;212;26;8;116;?
0.65,14;212;164;?;?;?
0.41,50;6;21;116;?;?
0.5,20;164;8;?;?;?
0.48,20;29;2;2;164;?
0.49,29;50;26;6;?;?
0.43,20;212;22;21;?;?
0.51,14;75;6;21;?;?
0.41,88;2;50;164;?;?
0.42,12;88;212;26;21;?
0.44,14;29;6;21;?;?
0.55,88;164;21;?;?;?
0.42,14;2;50;26;164;?
0.4,20;26;164;116;?;?
0.72,29;2;50;21;?;?
0.42,14;75;88;21;?;?
0.43,14;29;2;50;164;?
0.43,2;50;2;21;116;?
0.44,20;212;21;154;?;?
0.41,2;50;2;26;21;?
0.44,12;88;212;21;116;?
0.66,2;2;6;?;?;?
0.49,2;22;170;?;?;?
0.44,50;164;8;?;?;?
0.4,2;170;21;?;?;?
0.47,14;29;26;164;?;?
0.42,14;75;212;21;162;?
0.47,20;22;18;?;?;?
0.43,20;212;164;8;?;?
0.46,20;14;212;26;164;?
0.41,20;29;26;116;?;?
0.45,28;212;26;164;?;?
0.41,14;50;26;21;?;?
0.54,29;21;162;?;?;?
0.46,20;75;88;212;21;?
0.45,14;6;8;116;?;?
0.44,14;75;212;18;170;?
0.44,20;12;212;21;?;?
0.48,14;75;212;18;?;?
0.45,12;2;50;6;?;?
0.46,12;2;50;164;?;?
0.52,20;212;18;?;?;?
0.55,28;212;164;?;?;?
0.42,2;21;154;?;?;?
