freq,items
0.44,17;63;21;162;?;?;?;?
0.43,41;29;215;152;?;?;?;?
0.71,41;63;21;?;?;?;?;?
0.5,29;63;17;162;?;?;?;?
0.71,14;41;29;?;?;?;?;?
0.43,25;17;154;?;?;?;?;?
0.47,20;63;22;170;?;?;?;?
0.42,20;29;88;212;21;?;?;?
0.49,14;12;17;?;?;?;?;?
0.41,20;41;25;63;170;?;?;?
0.42,20;75;21;17;162;?;?;?
0.4,20;75;29;21;8;?;?;?
0.45,14;75;21;8;?;?;?;?
0.45,14;41;170;?;?;?;?;?
0.45,20;22;18;170;?;?;?;?
0.41,75;29;25;170;?;?;?;?
0.43,14;41;29;63;17;?;?;?
0.6,20;75;29;17;21;?;?;?
0.48,29;17;63;8;?;?;?;?
0.43,14;21;17;162;?;?;?;?
0.4,20;14;29;25;17;162;?;?
0.44,20;14;75;41;212;?;?;?
0.45,75;28;212;17;?;?;?;?
0.42,75;29;8;116;?;?;?;?
0.4,20;215;21;?;?;?;?;?
0.41,20;41;25;63;162;?;?;?
0.4,41;63;21;8;116;?;?;?
0.42,29;17;21;162;154;?;?;?
0.41,20;41;25;17;63;?;?;?
0.53,20;28;88;?;?;?;?;?
0.41,14;75;41;29;162;?;?;?
0.43,14;29;152;?;?;?;?;?
0.46,20;29;22;18;?;?;?;?
0.49,28;212;17;?;?;?;?;?
0.79,20;75;17;?;?;?;?;?
0.54,20;17;8;?;?;?;?;?
0.42,20;14;25;63;8;?;?;?
0.42,41;29;88;212;21;?;?;?
0.48,20;14;21;162;?;?;?;?
0.46,41;29;63;21;116;?;?;?
0.4,41;63;162;154;?;?;?;?
0.44,20;41;25;8;?;?;?;?
0.57,29;25;8;?;?;?;?;?
0.4,14;75;29;25;170;?;?;?
0.55,20;14;75;29;63;21;?;?
0.52,20;14;41;17;63;?;?;?
0.52,29;17;22;170;?;?;?;?
0.52,75;212;21;?;?;?;?;?
0.41,20;14;75;25;63;22;?;?
0.43,14;75;29;28;212;?;?;?
0.43,17;63;8;116;?;?;?;?
0.46,20;14;29;8;?;?;?;?
0.44,75;29;25;63;17;?;?;?
0.44,14;75;63;18;?;?;?;?
0.42,20;75;29;63;8;?;?;?
0.5,20;75;212;17;?;?;?;?
0.47,14;28;12;?;?;?;?;?
0.6,14;75;25;63;21;?;?;?
0.49,20;14;75;18;?;?;?;?
0.42,20;41;63;170;?;?;?;?
0.45,75;29;21;162;?;?;?;?
0.4,41;25;170;154;?;?;?;?
0.5,41;25;18;?;?;?;?;?
0.59,41;29;25;17;21;?;?;?
0.48,29;22;18;170;?;?;?;?
0.54,41;22;170;?;?;?;?;?
0.43,20;41;29;116;?;?;?;?
0.45,20;14;28;12;?;?;?;?
0.44,20;17;22;18;?;?;?;?
0.73,14;75;21;?;?;?;?;?
0.43,41;29;21;8;116;?;?;?
0.43,41;29;63;21;8;?;?;?
0.44,75;41;29;17;63;21;?;?
0.41,14;41;29;21;116;?;?;?
0.45,41;21;17;162;?;?;?;?
0.48,21;17;162;?;?;?;?;?
0.47,20;25;63;18;?;?;?;?
0.4,14;75;28;12;212;?;?;?
0.59,14;75;41;21;?;?;?;?
0.46,14;75;29;17;162;?;?;?
0.41,41;25;154;?;?;?;?;?
0.59,20;88;212;?;?;?;?;?
0.47,20;41;21;162;?;?;?;?
0.44,14;75;25;22;?;?;?;?
0.47,41;29;25;170;?;?;?;?
0.41,14;75;41;28;21;?;?;?
0.48,14;75;28;17;?;?;?;?
0.46,29;21;162;154;?;?;?;?
0.41,14;22;170;154;?;?;?;?
0.48,41;29;215;?;?;?;?;?
0.44,14;41;28;88;212;?;?;?
0.45,41;17;21;17;?;?;?;?
0.45,20;75;41;88;212;?;?;?
0.55,14;75;29;25;63;21;?;?
0.66,14;75;25;17;?;?;?;?
0.4,28;17;21;?;?;?;?;?
0.41,63;21;162;154;?;?;?;?
0.43,29;63;21;8;116;?;?;?
0.4,14;75;41;17;8;?;?;?
0.52,20;75;162;?;?;?;?;?
0.69,41;25;63;21;?;?;?;?
0.4,20;14;75;41;29;162;?;?
0.51,20;29;63;17;?;?;?;?
0.46,20;29;25;22;?;?;?;?
0.47,41;25;63;116;?;?;?;?
0.46,14;29;28;212;?;?;?;?
0.46,20;14;75;41;28;?;?;?
0.43,25;22;154;?;?;?;?;?
0.67,20;14;41;?;?;?;?;?
0.42,20;14;25;22;170;?;?;?
0.51,29;25;8;116;?;?;?;?
0.42,29;17;17;154;?;?;?;?
0.44,20;41;29;22;170;?;?;?
0.4,20;14;75;41;28;21;?;?
0.41,29;25;63;21;17;162;?;?
0.42,14;75;170;154;?;?;?;?
0.53,41;25;8;?;?;?;?;?
0.4,41;29;88;17;?;?;?;?
0.45,14;63;18;?;?;?;?;?
0.45,20;14;29;212;?;?;?;?
0.44,20;75;29;25;63;17;?;?
0.63,75;63;21;?;?;?;?;?
0.7,20;75;29;17;?;?;?;?
0.4,41;29;18;21;?;?;?;?
0.44,41;29;25;63;21;116;?;?
0.65,14;29;25;17;?;?;?;?
0.42,20;29;25;63;116;?;?;?
0.46,75;29;22;?;?;?;?;?
0.42,63;22;154;?;?;?;?;?
0.47,20;75;88;212;17;?;?;?
0.42,41;17;63;22;170;?;?;?
0.42,41;25;63;22;18;?;?;?
0.52,29;63;18;?;?;?;?;?
0.52,20;14;75;41;63;21;?;?
0.48,29;25;18;170;?;?;?;?
0.43,75;41;8;?;?;?;?;?
0.43,20;14;75;29;21;162;?;?
0.42,41;29;17;63;170;?;?;?
0.41,25;17;21;8;?;?;?;?
0.48,41;63;21;162;?;?;?;?
0.53,20;21;116;?;?;?;?;?
0.42,20;34;21;?;?;?;?;?
0.42,20;29;17;21;8;?;?;?
0.48,20;29;18;170;?;?;?;?
0.47,14;21;17;?;?;?;?;?
0.51,41;25;63;8;?;?;?;?
0.41,29;25;63;21;154;?;?;?
0.46,20;41;22;170;?;?;?;?
0.44,29;17;18;154;?;?;?;?
0.46,20;14;75;12;21;?;?;?
0.6,41;29;17;63;21;?;?;?
0.42,14;162;154;?;?;?;?;?
0.61,20;14;75;29;25;63;?;?
0.45,25;63;21;17;?;?;?;?
0.46,14;75;29;18;?;?;?;?
0.47,75;18;170;?;?;?;?;?
0.55,20;14;88;212;?;?;?;?
0.53,41;21;116;?;?;?;?;?
0.41,75;29;25;18;?;?;?;?
0.43,41;29;17;21;17;?;?;?
0.4,20;75;29;17;22;170;?;?
0.58,14;41;25;21;?;?;?;?
0.41,20;29;28;212;21;?;?;?
0.42,41;29;21;162;154;?;?;?
0.42,20;14;25;63;162;?;?;?
0.42,14;22;154;?;?;?;?;?
0.42,14;28;12;212;?;?;?;?
0.49,41;28;88;212;?;?;?;?
0.41,20;41;17;21;116;?;?;?
0.49,14;75;41;29;25;63;21;?
0.49,20;14;29;17;63;21;?;?
0.49,20;41;212;?;?;?;?;?
0.68,20;14;75;63;?;?;?;?
0.41,14;75;25;63;22;170;?;?
0.43,29;25;21;154;?;?;?;?
0.41,41;29;25;63;22;18;?;?
0.46,20;29;25;21;162;?;?;?
0.46,20;29;63;22;?;?;?;?
0.46,75;21;17;?;?;?;?;?
0.41,75;29;17;21;162;?;?;?
0.45,75;63;162;?;?;?;?;?
0.41,14;21;162;154;?;?;?;?
0.49,25;18;170;?;?;?;?;?
0.43,29;12;17;?;?;?;?;?
0.57,14;75;41;29;63;?;?;?
0.47,75;28;212;21;?;?;?;?
0.43,75;29;116;?;?;?;?;?
0.44,25;21;8;116;?;?;?;?
0.57,29;63;8;?;?;?;?;?
0.42,25;21;162;154;?;?;?;?
0.48,20;29;25;8;?;?;?;?
0.43,20;41;29;12;?;?;?;?
0.41,20;29;88;17;?;?;?;?
0.48,41;29;25;22;?;?;?;?
0.47,41;29;17;22;170;?;?;?
0.4,41;63;154;?;?;?;?;?
0.45,14;75;25;162;?;?;?;?
0.44,20;29;28;88;212;?;?;?
0.46,20;25;8;116;?;?;?;?
0.46,41;28;212;21;?;?;?;?
0.49,14;29;28;?;?;?;?;?
0.44,20;25;21;8;?;?;?;?
0.43,20;75;25;63;162;?;?;?
0.44,75;28;88;212;21;?;?;?
0.58,20;14;75;41;21;?;?;?
0.45,20;14;28;212;17;?;?;?
0.4,20;14;75;41;29;18;?;?
0.46,14;29;21;116;?;?;?;?
0.42,29;22;170;21;?;?;?;?
0.51,20;14;25;17;21;?;?;?
0.42,20;14;41;17;162;?;?;?
0.51,14;75;28;88;212;?;?;?
0.52,41;17;17;?;?;?;?;?
0.45,29;17;63;22;?;?;?;?
0.44,29;25;17;22;?;?;?;?
0.5,20;14;75;8;?;?;?;?
0.46,22;170;154;?;?;?;?;?
0.53,41;29;21;162;?;?;?;?
0.5,41;21;17;?;?;?;?;?
0.47,41;212;21;?;?;?;?;?
0.43,75;25;63;162;?;?;?;?
0.42,20;14;75;28;88;212;21;?
0.42,20;41;88;17;?;?;?;?
0.46,20;75;63;8;?;?;?;?
0.46,20;28;88;212;21;?;?;?
0.42,14;75;41;170;?;?;?;?
0.46,28;88;17;?;?;?;?;?
0.59,20;41;63;21;?;?;?;?
0.51,14;88;212;21;?;?;?;?
0.4,14;41;25;17;63;?;?;?
0.45,20;75;28;12;?;?;?;?
0.56,41;17;162;?;?;?;?;?
0.6,20;75;41;25;?;?;?;?
0.57,20;14;41;29;21;?;?;?
0.44,20;29;17;21;116;?;?;?
0.46,20;29;25;63;8;?;?;?
0.57,14;28;212;?;?;?;?;?
0.44,20;21;162;154;?;?;?;?
0.55,20;14;29;25;63;21;?;?
0.42,20;14;5;?;?;?;?;?
0.42,14;75;17;18;170;?;?;?
0.64,14;75;41;17;?;?;?;?
0.65,14;41;63;?;?;?;?;?
0.43,20;29;25;63;22;170;?;?
0.69,20;14;25;?;?;?;?;?
0.54,20;75;8;?;?;?;?;?
0.48,14;29;17;162;?;?;?;?
0.4,75;29;22;18;?;?;?;?
0.45,41;22;18;170;?;?;?;?
0.47,14;41;12;?;?;?;?;?
0.46,14;75;63;8;?;?;?;?
0.5,20;17;170;?;?;?;?;?
0.41,14;41;28;212;21;?;?;?
0.45,20;14;18;170;?;?;?;?
0.49,20;25;170;?;?;?;?;?
0.6,75;29;17;21;?;?;?;?
0.5,20;12;17;?;?;?;?;?
0.41,20;14;75;25;22;170;?;?
0.64,20;41;29;21;?;?;?;?
0.42,14;21;154;?;?;?;?;?
0.58,20;28;212;?;?;?;?;?
0.4,20;17;21;154;?;?;?;?
0.41,14;75;25;8;116;?;?;?
0.47,41;29;63;170;?;?;?;?
0.44,75;25;21;162;?;?;?;?
0.44,20;29;63;22;170;?;?;?
0.66,20;75;29;63;?;?;?;?
0.5,14;75;28;21;?;?;?;?
0.49,41;63;22;?;?;?;?;?
0.51,41;17;22;?;?;?;?;?
0.57,14;75;29;63;21;?;?;?
0.66,75;25;17;?;?;?;?;?
0.42,14;75;41;22;?;?;?;?
0.51,20;88;212;21;?;?;?;?
0.44,14;75;25;21;162;?;?;?
0.43,28;12;212;?;?;?;?;?
0.46,41;29;25;22;170;?;?;?
0.42,75;25;21;116;?;?;?;?
0.43,14;41;29;162;?;?;?;?
0.44,14;75;29;88;?;?;?;?
0.4,14;29;63;17;162;?;?;?
0.43,20;41;21;17;?;?;?;?
0.44,75;25;170;?;?;?;?;?
0.52,20;75;41;17;63;?;?;?
0.72,20;41;17;?;?;?;?;?
0.47,14;29;88;?;?;?;?;?
0.44,20;75;29;17;8;?;?;?
0.46,14;29;8;116;?;?;?;?
0.42,20;14;75;41;22;?;?;?
0.47,20;29;25;162;?;?;?;?
0.43,75;63;21;162;?;?;?;?
0.4,29;25;17;17;?;?;?;?
0.55,20;75;41;17;21;?;?;?
0.53,14;41;29;25;63;21;?;?
0.42,14;25;63;116;?;?;?;?
0.51,14;28;17;?;?;?;?;?
0.54,41;29;17;162;?;?;?;?
0.45,20;14;41;88;?;?;?;?
0.44,14;41;21;162;?;?;?;?
0.47,20;75;29;8;?;?;?;?
0.51,20;14;41;29;25;21;?;?
0.41,20;14;29;17;170;?;?;?
0.58,20;41;25;63;21;?;?;?
0.42,14;75;25;21;116;?;?;?
0.57,20;41;29;17;63;?;?;?
0.46,14;75;29;162;?;?;?;?
0.51,20;63;8;?;?;?;?;?
0.44,75;29;17;8;?;?;?;?
0.53,14;75;8;?;?;?;?;?
0.4,41;29;25;17;170;?;?;?
0.45,14;41;18;?;?;?;?;?
0.44,29;17;170;154;?;?;?;?
0.46,29;63;22;18;?;?;?;?
0.41,20;170;21;?;?;?;?;?
0.62,41;17;63;21;?;?;?;?
0.44,14;25;21;116;?;?;?;?
0.41,41;29;12;21;?;?;?;?
0.48,14;29;17;8;?;?;?;?
0.56,75;29;17;63;?;?;?;?
0.5,29;25;63;170;?;?;?;?
0.5,20;17;18;?;?;?;?;?
0.51,20;29;21;162;?;?;?;?
0.56,14;41;17;63;?;?;?;?
0.4,14;75;63;18;170;?;?;?
0.52,29;25;17;63;?;?;?;?
0.66,20;14;25;63;?;?;?;?
0.47,20;14;88;17;?;?;?;?
0.49,20;14;75;212;21;?;?;?
0.44,20;75;152;?;?;?;?;?
0.53,41;29;17;8;?;?;?;?
0.48,20;75;21;116;?;?;?;?
0.43,41;28;88;21;?;?;?;?
0.58,75;41;29;25;?;?;?;?
0.68,20;29;17;21;?;?;?;?
0.45,41;29;25;63;116;?;?;?
0.43,14;25;63;21;162;?;?;?
0.4,29;25;63;22;18;170;?;?
0.41,20;29;25;63;21;116;?;?
0.43,29;25;21;17;162;?;?;?
0.4,75;28;12;212;?;?;?;?
0.65,20;41;29;63;?;?;?;?
0.43,14;41;29;212;?;?;?;?
0.41,14;25;63;17;162;?;?;?
0.45,14;75;29;21;162;?;?;?
0.44,75;17;22;170;?;?;?;?
0.45,20;29;25;63;162;?;?;?
0.5,20;14;22;?;?;?;?;?
0.47,75;41;28;?;?;?;?;?
0.41,20;14;75;12;212;17;?;?
0.43,25;162;154;?;?;?;?;?
0.43,29;170;21;?;?;?;?;?
0.44,14;75;41;29;17;63;21;?
0.49,20;41;88;?;?;?;?;?
0.43,14;75;25;22;170;?;?;?
0.41,20;14;41;29;8;?;?;?
0.44,20;14;75;17;17;?;?;?
0.43,14;63;17;162;?;?;?;?
0.41,20;75;41;29;18;?;?;?
0.66,20;75;17;21;?;?;?;?
0.46,17;63;162;?;?;?;?;?
0.47,20;14;75;63;17;?;?;?
0.43,20;14;17;21;162;?;?;?
0.49,20;14;75;17;162;?;?;?
0.49,20;14;75;28;88;212;?;?
0.59,20;14;17;63;?;?;?;?
0.43,14;29;25;21;162;?;?;?
0.56,20;29;17;63;21;?;?;?
0.42,14;18;154;?;?;?;?;?
0.52,14;212;21;?;?;?;?;?
0.47,14;75;29;8;?;?;?;?
0.53,29;17;21;162;?;?;?;?
0.51,75;28;88;212;?;?;?;?
0.41,75;25;18;170;?;?;?;?
0.42,14;170;154;?;?;?;?;?
0.43,41;29;63;18;170;?;?;?
0.52,20;14;75;28;212;?;?;?
0.4,20;14;25;116;?;?;?;?
0.48,41;25;63;170;?;?;?;?
0.49,20;25;63;8;?;?;?;?
0.43,14;41;29;18;?;?;?;?
0.41,41;29;28;212;21;?;?;?
0.45,14;75;28;12;?;?;?;?
0.49,25;63;22;170;?;?;?;?
0.66,14;75;29;63;?;?;?;?
0.4,75;41;25;63;17;?;?;?
0.48,14;75;25;63;17;?;?;?
0.43,14;75;41;29;25;17;21;?
0.41,20;14;75;41;17;162;?;?
0.41,29;25;17;21;162;?;?;?
0.49,25;63;21;116;?;?;?;?
0.44,20;14;17;18;?;?;?;?
0.44,17;63;116;?;?;?;?;?
0.45,29;25;63;21;17;?;?;?
0.46,20;75;17;17;?;?;?;?
0.44,25;17;21;116;?;?;?;?
0.51,14;75;28;88;?;?;?;?
0.6,20;75;41;63;?;?;?;?
0.41,14;75;41;28;88;?;?;?
0.44,20;75;29;22;170;?;?;?
0.52,20;88;21;?;?;?;?;?
0.53,14;28;21;?;?;?;?;?
0.44,17;22;154;?;?;?;?;?
0.5,20;29;25;63;17;?;?;?
0.59,20;25;17;21;?;?;?;?
0.41,20;14;75;29;17;18;?;?
0.42,14;17;154;?;?;?;?;?
0.44,20;14;22;18;?;?;?;?
0.53,29;25;17;162;?;?;?;?
0.5,63;17;162;?;?;?;?;?
0.4,20;14;29;63;162;?;?;?
0.43,20;29;63;116;?;?;?;?
0.45,20;41;28;21;?;?;?;?
0.43,20;75;12;212;17;?;?;?
0.44,14;63;116;?;?;?;?;?
0.43,20;29;25;8;116;?;?;?
0.41,14;29;25;63;18;?;?;?
0.42,14;75;12;212;17;?;?;?
0.46,75;17;17;?;?;?;?;?
0.52,29;63;22;?;?;?;?;?
0.41,20;25;17;22;?;?;?;?
0.5,14;25;63;17;?;?;?;?
0.47,14;75;18;170;?;?;?;?
0.6,20;41;29;25;17;?;?;?
