freq,items
0.48,41;27;178;60;?;?;?;?
0.48,15;77;28;67;19;?;?;?
0.48,41;29;25;10;28;?;?;?
0.4,28;28;67;10;98;?;?;?
0.42,20;15;41;28;19;98;?;?
0.49,20;63;19;10;?;?;?;?
0.52,25;63;28;10;?;?;?;?
0.4,25;63;28;67;19;98;?;?
0.51,63;19;28;98;?;?;?;?
0.47,20;29;178;121;?;?;?;?
0.49,41;10;19;10;?;?;?;?
0.4,77;41;29;19;19;98;?;?
0.4,77;25;28;10;98;?;?;?
0.41,41;19;19;28;?;?;?;?
0.48,20;63;28;19;?;?;?;?
0.42,15;41;25;19;?;?;?;?
0.51,29;25;63;28;67;98;?;?
0.46,15;77;28;121;?;?;?;?
0.43,15;63;28;28;98;?;?;?
0.47,20;77;29;28;28;67;?;?
0.51,77;28;19;28;?;?;?;?
0.54,41;29;10;28;67;98;?;?
0.41,77;29;67;10;67;?;?;?
0.51,29;27;129;?;?;?;?;?
0.48,41;29;63;67;98;?;?;?
0.45,20;59;129;?;?;?;?;?
0.51,41;29;63;28;67;?;?;?
0.56,15;10;19;?;?;?;?;?
0.54,29;25;19;10;98;?;?;?
0.4,15;77;27;28;121;?;?;?
0.47,15;41;10;67;28;?;?;?
0.5,41;29;28;178;121;?;?;?
0.55,20;29;28;67;67;?;?;?
0.49,20;25;28;19;?;?;?;?
0.45,29;17;10;28;67;?;?;?
0.42,41;29;28;178;129;?;?;?
0.55,63;67;67;98;?;?;?;?
0.43,20;15;77;41;19;98;?;?
0.43,20;77;41;28;10;98;?;?
0.53,20;15;77;10;67;?;?;?
0.53,15;29;67;10;98;?;?;?
0.45,15;29;28;10;28;98;?;?
0.44,77;29;28;60;?;?;?;?
0.41,29;17;67;28;98;?;?;?
0.47,41;25;63;19;10;?;?;?
0.43,20;25;63;10;10;98;?;?
0.52,29;17;19;?;?;?;?;?
0.46,15;28;67;10;67;98;?;?
0.51,19;19;67;98;?;?;?;?
0.51,41;29;28;19;10;98;?;?
0.59,63;10;67;?;?;?;?;?
0.42,20;77;19;67;19;?;?;?
0.4,15;63;28;10;67;98;?;?
0.47,77;29;28;28;67;?;?;?
0.42,29;63;28;10;28;98;?;?
0.4,20;15;41;19;28;67;98;?
0.49,20;41;29;28;178;?;?;?
0.42,15;77;25;19;98;?;?;?
0.52,20;41;63;28;?;?;?;?
0.4,77;19;10;19;98;?;?;?
0.42,41;25;63;28;67;28;?;?
0.49,15;29;67;28;98;?;?;?
0.4,28;10;67;28;98;?;?;?
0.44,15;63;67;67;98;?;?;?
0.42,20;17;28;10;?;?;?;?
0.43,25;63;28;19;67;98;?;?
0.45,15;25;19;98;?;?;?;?
0.57,25;10;28;?;?;?;?;?
0.53,29;10;19;10;?;?;?;?
0.47,20;15;77;29;67;67;?;?
0.55,20;41;27;?;?;?;?;?
0.41,20;25;60;121;?;?;?;?
0.41,15;29;25;10;28;98;?;?
0.55,63;28;67;98;?;?;?;?
0.51,29;25;63;10;98;?;?;?
0.47,41;29;63;28;19;?;?;?
0.55,15;28;28;67;98;?;?;?
0.42,41;29;25;28;28;67;98;?
0.42,15;10;19;10;98;?;?;?
0.42,77;63;67;67;?;?;?;?
0.45,20;15;77;41;28;178;?;?
0.41,20;77;25;63;67;?;?;?
0.48,29;17;19;67;98;?;?;?
0.48,29;63;129;121;?;?;?;?
0.44,15;29;25;67;98;?;?;?
0.5,20;19;28;19;98;?;?;?
0.5,77;67;19;?;?;?;?;?
0.47,20;15;77;61;?;?;?;?
0.54,25;19;19;98;?;?;?;?
0.53,29;10;67;10;67;98;?;?
0.4,20;77;41;29;67;98;?;?
0.4,15;29;17;10;?;?;?;?
0.45,41;29;25;63;10;98;?;?
0.5,41;63;28;98;?;?;?;?
0.44,20;77;10;67;28;98;?;?
0.47,20;77;29;67;28;?;?;?
0.45,29;17;67;10;98;?;?;?
0.51,20;41;67;98;?;?;?;?
0.42,20;77;41;28;67;67;?;?
0.47,77;29;67;28;?;?;?;?
0.51,77;29;27;?;?;?;?;?
0.45,29;25;63;10;28;67;98;?
0.51,29;28;61;129;121;?;?;?
0.45,20;15;41;29;28;28;?;?
0.45,15;77;28;28;28;?;?;?
0.41,20;63;28;19;28;?;?;?
0.45,29;25;63;28;67;10;?;?
0.41,15;25;63;19;67;98;?;?
0.41,15;41;63;10;67;?;?;?
0.5,41;63;67;10;?;?;?;?
0.56,15;29;28;67;98;?;?;?
0.54,41;28;67;28;98;?;?;?
0.48,41;29;61;129;121;?;?;?
0.45,41;28;67;19;67;?;?;?
0.48,41;29;67;28;67;?;?;?
0.41,20;29;10;67;10;28;?;?
0.42,63;61;129;121;?;?;?;?
0.54,41;28;129;121;?;?;?;?
0.43,41;25;63;19;28;98;?;?
0.57,15;29;19;19;?;?;?;?
0.45,41;29;10;67;28;67;?;?
0.49,77;28;67;10;98;?;?;?
0.41,77;27;60;?;?;?;?;?
0.51,29;19;67;67;98;?;?;?
0.54,41;29;60;121;?;?;?;?
0.48,15;41;29;63;28;?;?;?
0.45,15;67;28;67;98;?;?;?
0.48,41;19;67;67;?;?;?;?
0.42,20;15;28;10;28;98;?;?
0.42,15;77;63;10;67;98;?;?
0.4,77;41;29;67;98;?;?;?
0.51,20;10;19;28;?;?;?;?
0.56,63;28;10;?;?;?;?;?
0.45,20;77;41;28;19;?;?;?
0.43,20;41;10;67;28;98;?;?
0.51,29;25;63;98;?;?;?;?
0.42,29;63;61;129;121;?;?;?
0.58,25;19;67;?;?;?;?;?
0.54,25;67;28;?;?;?;?;?
0.45,17;28;19;98;?;?;?;?
0.43,25;10;28;19;98;?;?;?
0.48,20;15;77;29;19;67;?;?
0.47,41;28;178;61;?;?;?;?
0.41,15;41;29;10;67;10;98;?
0.48,63;129;121;?;?;?;?;?
0.42,29;25;28;178;?;?;?;?
0.4,15;41;29;28;61;?;?;?
0.44,15;41;28;67;19;?;?;?
0.54,15;77;28;28;98;?;?;?
0.45,15;77;29;28;19;67;?;?
0.46,20;15;77;10;67;67;?;?
0.5,41;29;27;178;121;?;?;?
0.46,20;41;28;60;?;?;?;?
0.45,15;63;67;67;?;?;?;?
0.41,15;77;25;63;10;67;?;?
0.53,29;28;59;121;?;?;?;?
0.46,15;29;67;10;67;98;?;?
0.4,15;77;29;10;10;67;98;?
0.4,41;28;10;28;28;?;?;?
0.43,20;15;77;29;10;67;67;?
0.47,20;41;28;19;67;?;?;?
0.44,20;77;41;29;178;?;?;?
0.45,15;77;41;19;28;?;?;?
0.45,29;25;10;28;10;?;?;?
0.4,41;29;67;19;28;?;?;?
0.55,77;28;67;98;?;?;?;?
0.42,15;77;25;10;67;98;?;?
0.46,15;77;29;28;67;67;?;?
0.48,20;15;28;10;67;98;?;?
0.45,29;63;10;28;19;?;?;?
0.53,25;63;19;67;?;?;?;?
0.42,20;29;25;63;10;98;?;?
0.45,20;15;10;28;67;98;?;?
0.54,41;28;28;19;?;?;?;?
0.48,29;25;10;10;67;?;?;?
0.5,29;60;129;121;?;?;?;?
0.58,15;29;19;67;?;?;?;?
0.42,28;67;10;19;?;?;?;?
0.41,20;15;41;29;10;10;98;?
0.47,29;17;67;10;?;?;?;?
0.7,28;10;28;?;?;?;?;?
0.42,15;10;67;28;67;98;?;?
0.49,41;29;28;10;28;98;?;?
0.52,41;29;67;19;98;?;?;?
0.4,20;41;28;10;67;28;?;?
0.41,63;28;67;10;67;98;?;?
0.46,15;41;10;67;10;?;?;?
0.41,20;41;63;10;28;?;?;?
0.48,20;77;29;19;19;98;?;?
0.42,77;19;10;19;?;?;?;?
0.46,17;19;10;98;?;?;?;?
0.45,25;28;19;10;?;?;?;?
0.51,20;15;29;10;?;?;?;?
0.61,27;178;121;?;?;?;?;?
0.55,29;25;28;67;98;?;?;?
0.46,20;15;77;29;28;10;98;?
0.48,20;63;67;67;98;?;?;?
0.63,41;19;10;67;?;?;?;?
0.41,77;29;28;129;?;?;?;?
0.54,28;19;28;67;98;?;?;?
0.42,41;29;17;10;10;?;?;?
0.47,17;10;10;98;?;?;?;?
0.41,20;15;10;28;28;?;?;?
0.48,77;29;28;67;98;?;?;?
0.5,20;77;29;17;?;?;?;?
0.46,15;41;29;19;98;?;?;?
0.52,29;25;28;19;98;?;?;?
0.44,29;10;28;67;19;98;?;?
0.4,41;29;17;10;10;98;?;?
0.41,41;27;61;129;121;?;?;?
0.42,41;25;63;10;28;67;98;?
0.43,20;77;41;19;10;98;?;?
0.4,15;77;41;29;67;98;?;?
0.41,20;77;29;10;10;67;98;?
0.4,25;63;10;67;19;98;?;?
0.45,77;29;19;10;67;?;?;?
0.46,15;77;28;19;10;98;?;?
0.49,15;28;19;10;98;?;?;?
0.71,29;28;10;98;?;?;?;?
0.42,77;29;121;?;?;?;?;?
0.4,15;77;29;10;19;67;?;?
0.41,20;29;25;10;19;98;?;?
0.42,41;29;25;63;67;10;98;?
0.49,77;19;10;67;98;?;?;?
0.54,15;29;19;10;98;?;?;?
0.45,41;29;25;10;19;?;?;?
0.46,20;15;19;28;67;98;?;?
0.52,20;29;10;28;67;98;?;?
0.44,20;77;41;29;19;?;?;?
0.42,41;29;27;59;?;?;?;?
0.46,41;29;63;28;10;98;?;?
0.43,20;15;41;29;27;178;?;?
0.41,41;29;25;67;28;98;?;?
0.4,15;77;10;19;10;?;?;?
0.5,15;41;28;28;67;?;?;?
0.51,15;77;29;10;?;?;?;?
0.44,15;41;29;59;?;?;?;?
0.43,15;77;41;29;67;?;?;?
0.5,41;25;28;98;?;?;?;?
0.46,29;63;10;67;19;?;?;?
0.41,20;77;41;10;67;28;?;?
0.43,77;41;67;10;?;?;?;?
0.45,41;25;63;28;10;98;?;?
0.51,29;25;28;67;28;?;?;?
0.48,41;29;25;28;19;?;?;?
0.41,41;25;63;59;121;?;?;?
0.41,29;27;28;129;121;?;?;?
0.45,25;63;10;28;67;98;?;?
0.58,29;10;19;67;98;?;?;?
0.45,15;19;28;19;98;?;?;?
0.49,15;25;17;?;?;?;?;?
0.42,17;10;28;67;98;?;?;?
0.55,15;41;178;?;?;?;?;?
0.55,63;28;19;?;?;?;?;?
0.74,29;19;28;?;?;?;?;?
0.43,25;28;10;28;98;?;?;?
0.4,15;41;63;19;67;?;?;?
0.46,15;25;19;19;?;?;?;?
0.6,77;28;28;?;?;?;?;?
0.44,77;28;178;121;?;?;?;?
0.54,19;67;10;?;?;?;?;?
0.52,20;10;28;28;?;?;?;?
0.57,15;29;67;67;?;?;?;?
0.57,20;28;67;19;?;?;?;?
0.7,29;27;28;?;?;?;?;?
0.47,15;10;67;28;98;?;?;?
0.47,10;28;67;19;?;?;?;?
0.42,15;77;25;67;98;?;?;?
0.61,41;29;19;19;98;?;?;?
0.49,41;178;129;?;?;?;?;?
0.74,28;10;67;?;?;?;?;?
0.49,77;10;19;98;?;?;?;?
0.45,15;77;41;27;28;?;?;?
0.45,20;77;25;28;28;?;?;?
0.58,29;63;19;67;?;?;?;?
0.42,15;41;29;28;60;?;?;?
0.46,20;29;25;98;?;?;?;?
0.49,20;77;28;67;10;98;?;?
0.41,15;77;63;60;?;?;?;?
0.41,17;10;10;67;?;?;?;?
0.4,20;41;27;28;178;?;?;?
0.58,41;28;61;?;?;?;?;?
0.57,20;10;67;67;98;?;?;?
0.47,25;63;129;?;?;?;?;?
0.42,77;41;29;17;?;?;?;?
0.51,29;25;28;67;67;?;?;?
0.41,77;25;63;19;?;?;?;?
0.45,20;25;63;19;28;?;?;?
0.44,41;17;28;67;98;?;?;?
0.73,41;29;63;?;?;?;?;?
0.41,15;41;63;28;67;?;?;?
0.47,41;67;19;67;?;?;?;?
0.43,15;29;63;67;10;?;?;?
0.43,15;10;67;28;67;?;?;?
0.5,20;15;77;19;67;98;?;?
0.43,20;77;41;19;19;98;?;?
0.56,29;25;67;98;?;?;?;?
0.43,20;29;28;19;28;67;?;?
0.5,41;28;19;19;98;?;?;?
0.63,15;25;63;?;?;?;?;?
0.43,28;19;10;28;98;?;?;?
0.49,20;41;67;10;98;?;?;?
0.48,20;15;77;29;28;19;?;?
0.49,20;15;67;28;?;?;?;?
0.46,20;15;77;29;28;28;67;?
0.41,15;19;19;67;?;?;?;?
0.41,15;77;41;29;67;67;?;?
0.45,20;27;178;129;?;?;?;?
0.49,17;28;10;?;?;?;?;?
0.45,20;15;77;10;67;67;98;?
0.4,20;15;41;10;67;67;?;?
0.43,20;63;10;19;98;?;?;?
0.43,77;41;10;10;98;?;?;?
0.48,15;77;29;27;28;?;?;?
0.44,41;28;178;59;?;?;?;?
0.5,20;77;29;19;28;?;?;?
0.61,15;19;67;?;?;?;?;?
0.48,29;63;28;10;28;?;?;?
0.46,63;28;19;67;98;?;?;?
0.43,20;29;28;67;10;28;?;?
0.71,29;10;10;98;?;?;?;?
0.63,41;29;19;28;?;?;?;?
0.42,63;67;28;67;98;?;?;?
0.51,25;19;10;67;98;?;?;?
0.73,20;77;28;?;?;?;?;?
0.42,20;15;77;29;10;19;98;?
0.44,20;29;25;67;28;?;?;?
0.42,77;63;28;10;?;?;?;?
0.47,41;17;19;?;?;?;?;?
0.42,77;41;25;63;28;?;?;?
0.42,41;63;28;67;19;?;?;?
0.48,63;19;10;28;?;?;?;?
0.41,77;63;67;67;98;?;?;?
0.48,41;29;63;10;10;?;?;?
0.43,20;77;25;19;67;?;?;?
0.48,41;63;59;?;?;?;?;?
0.46,29;63;28;67;19;?;?;?
0.41,20;77;29;63;10;67;?;?
0.41,29;63;28;178;?;?;?;?
0.44,63;28;67;19;98;?;?;?
0.46,15;41;29;19;10;98;?;?
0.5,41;25;19;67;98;?;?;?
0.44,20;15;77;28;61;?;?;?
0.56,15;77;19;10;?;?;?;?
0.42,20;77;41;29;27;178;?;?
0.42,29;28;10;28;28;?;?;?
0.43,77;25;19;67;?;?;?;?
0.44,20;25;10;67;67;?;?;?
0.41,20;15;29;10;10;67;?;?
0.44,15;77;29;28;19;67;98;?
0.45,20;29;28;10;19;98;?;?
0.42,41;29;63;67;19;?;?;?
0.51,20;41;98;?;?;?;?;?
0.53,15;10;67;10;?;?;?;?
0.42,20;15;63;10;?;?;?;?
0.48,77;28;19;10;?;?;?;?
0.48,15;41;29;67;67;?;?;?
0.46,15;25;10;10;?;?;?;?
0.51,20;15;10;67;98;?;?;?
0.5,15;29;28;67;10;98;?;?
0.42,20;63;28;19;67;?;?;?
0.4,20;15;77;41;29;10;28;?
0.47,27;178;61;129;?;?;?;?
0.49,20;25;10;98;?;?;?;?
0.43,15;28;67;10;28;?;?;?
0.45,77;29;10;67;10;?;?;?
0.45,15;41;29;67;28;?;?;?
0.42,41;29;63;28;10;28;?;?
0.45,20;77;41;19;67;?;?;?
0.41,20;29;63;10;19;98;?;?
0.41,77;25;63;10;67;?;?;?
0.47,41;29;63;19;67;98;?;?
0.43,20;15;77;41;29;27;?;?
0.5,15;77;19;28;67;?;?;?
0.45,29;17;10;19;?;?;?;?
0.51,25;28;67;67;?;?;?;?
0.42,41;29;17;19;19;?;?;?
0.47,25;63;28;19;98;?;?;?
0.42,20;77;63;19;98;?;?;?
0.43,15;29;28;67;10;67;98;?
0.53,20;28;10;28;98;?;?;?
0.42,15;17;19;?;?;?;?;?
0.43,20;15;29;17;28;?;?;?
0.52,20;63;10;67;?;?;?;?
0.43,41;29;25;28;10;28;?;?
0.44,41;17;10;98;?;?;?;?
0.4,41;29;25;63;28;10;67;98
0.51,41;63;19;10;?;?;?;?
0.43,15;25;67;10;98;?;?;?
0.47,77;10;10;67;?;?;?;?
0.57,25;19;19;?;?;?;?;?
0.45,25;10;28;19;?;?;?;?
0.44,41;29;25;63;19;19;?;?
0.42,20;15;77;41;28;28;67;?
0.4,20;29;63;10;67;67;98;?
0.42,20;41;19;28;19;?;?;?
0.43,20;15;41;29;25;28;?;?
0.41,20;15;28;60;121;?;?;?
0.42,41;29;17;28;19;?;?;?
0.45,29;19;28;10;?;?;?;?
0.42,20;15;77;10;10;67;98;?
0.5,20;15;77;28;10;67;?;?
0.43,17;28;19;67;?;?;?;?
0.43,10;28;67;10;98;?;?;?
0.5,27;60;121;?;?;?;?;?
0.44,15;28;19;28;67;?;?;?
0.43,29;17;10;28;98;?;?;?
0.63,41;28;10;67;98;?;?;?
0.62,41;28;19;67;?;?;?;?
0.51,20;15;19;67;98;?;?;?
0.43,20;15;41;29;10;?;?;?
0.43,29;63;27;?;?;?;?;?
0.4,15;29;63;10;28;98;?;?
0.42,15;77;10;28;19;98;?;?
0.45,41;29;178;60;?;?;?;?
0.56,63;19;28;?;?;?;?;?
0.41,77;29;25;28;28;?;?;?
0.46,41;60;61;?;?;?;?;?
0.42,41;29;63;10;67;67;98;?
0.59,20;15;25;?;?;?;?;?
0.48,15;25;67;?;?;?;?;?
0.4,41;63;178;?;?;?;?;?
0.46,29;25;63;28;67;67;?;?
0.45,15;77;41;17;?;?;?;?
0.52,41;29;67;10;67;?;?;?
0.55,77;28;98;?;?;?;?;?
0.48,15;25;28;28;?;?;?;?
0.62,41;29;27;28;?;?;?;?
0.51,20;77;10;28;67;?;?;?
0.45,77;29;28;67;10;?;?;?
0.41,29;63;28;67;10;67;98;?
0.51,29;25;19;28;67;?;?;?
0.42,25;63;10;19;67;?;?;?
0.46,20;77;61;121;?;?;?;?
0.51,41;63;98;?;?;?;?;?
0.41,41;29;27;178;129;121;?;?
0.42,15;29;17;63;?;?;?;?
0.44,20;15;77;29;59;?;?;?
0.49,15;77;29;28;178;?;?;?
0.52,25;19;28;98;?;?;?;?
0.5,41;29;28;67;19;98;?;?
0.4,41;25;63;67;28;98;?;?
0.5,15;77;10;67;10;?;?;?
0.65,41;29;10;?;?;?;?;?
0.52,28;178;129;?;?;?;?;?
0.49,20;63;28;98;?;?;?;?
0.6,20;28;19;67;?;?;?;?
0.55,20;29;10;28;67;?;?;?
0.46,41;29;25;28;10;98;?;?
0.51,15;41;27;28;?;?;?;?
0.45,20;27;178;60;?;?;?;?
0.42,15;77;63;19;10;?;?;?
0.44,20;63;28;28;67;?;?;?
0.4,20;25;63;28;67;28;?;?
0.42,41;29;17;10;28;?;?;?
0.43,15;77;41;10;10;98;?;?
0.43,20;77;41;10;10;98;?;?
0.43,20;25;19;28;67;98;?;?
0.56,15;77;28;19;?;?;?;?
0.46,41;29;10;19;10;?;?;?
0.41,15;17;10;67;?;?;?;?
0.52,41;28;10;67;28;?;?;?
0.4,29;25;63;28;19;10;?;?
0.57,20;29;19;10;98;?;?;?
0.48,20;15;29;10;67;98;?;?
0.46,41;25;63;67;67;98;?;?
0.41,15;41;29;19;10;28;?;?
0.67,29;28;28;67;98;?;?;?
0.41,20;15;41;29;98;?;?;?
0.44,25;10;67;19;98;?;?;?
0.42,15;41;67;10;67;98;?;?
0.43,20;29;25;19;10;67;?;?
0.51,20;67;28;67;?;?;?;?
0.4,15;41;10;28;10;98;?;?
0.41,20;15;77;41;28;67;67;?
0.48,41;29;25;63;28;28;?;?
0.44,15;61;129;121;?;?;?;?
0.51,29;28;19;28;67;98;?;?
0.46,20;41;29;28;28;67;?;?
0.51,77;29;28;10;?;?;?;?
0.4,15;25;19;28;67;98;?;?
0.41,20;15;77;41;25;63;28;?
0.52,29;67;19;67;?;?;?;?
0.66,28;67;10;98;?;?;?;?
0.4,20;15;77;41;28;10;67;98
0.44,15;41;10;67;19;?;?;?
0.5,41;29;28;61;121;?;?;?
0.42,20;15;41;28;10;67;98;?
0.5,29;63;19;10;67;98;?;?
0.45,27;28;59;?;?;?;?;?
0.56,29;25;19;19;?;?;?;?
0.57,25;19;28;?;?;?;?;?
0.56,29;28;19;19;?;?;?;?
0.58,27;28;178;?;?;?;?;?
0.42,77;29;10;67;19;?;?;?
0.43,15;41;67;10;67;?;?;?
0.53,15;67;19;?;?;?;?;?
0.46,20;29;25;10;98;?;?;?
0.46,15;77;29;67;10;98;?;?
0.42,29;25;63;10;67;19;?;?
0.42,20;77;41;67;28;?;?;?
0.41,77;63;19;67;98;?;?;?
0.5,15;41;10;98;?;?;?;?
0.45,20;29;25;19;19;98;?;?
0.49,20;29;59;121;?;?;?;?
0.45,15;77;29;19;10;67;?;?
0.69,20;29;25;?;?;?;?;?
0.41,20;15;77;41;10;28;67;?
0.44,77;63;28;67;?;?;?;?
0.44,77;10;19;67;98;?;?;?
0.44,41;25;61;121;?;?;?;?
0.48,15;63;28;67;?;?;?;?
0.42,15;77;25;19;10;?;?;?
0.44,15;29;25;10;67;98;?;?
0.47,67;19;28;?;?;?;?;?
0.49,29;25;63;19;10;98;?;?
0.44,20;29;28;61;129;?;?;?
0.4,15;63;10;67;67;?;?;?
0.42,20;15;77;41;10;10;98;?
0.42,20;29;25;63;28;67;98;?
0.44,41;25;63;10;19;?;?;?
0.44,20;77;29;28;60;?;?;?
0.48,77;29;19;67;98;?;?;?
0.45,20;29;63;19;67;98;?;?
0.51,20;15;63;28;?;?;?;?
0.46,17;28;10;67;?;?;?;?
0.44,20;29;19;67;19;?;?;?
0.46,20;41;129;?;?;?;?;?
0.44,15;29;63;67;67;?;?;?
0.48,77;29;98;?;?;?;?;?
0.48,20;29;28;10;19;?;?;?
0.48,15;29;25;19;?;?;?;?
0.56,15;29;98;?;?;?;?;?
0.47,25;67;19;98;?;?;?;?
0.47,41;25;19;10;67;?;?;?
0.45,15;77;10;19;67;?;?;?
0.51,25;63;19;10;?;?;?;?
0.4,20;29;28;67;19;67;?;?
0.42,29;25;63;67;10;67;98;?
0.56,63;67;67;?;?;?;?;?
0.51,20;63;28;67;?;?;?;?
0.41,15;77;25;19;10;98;?;?
0.45,77;41;17;?;?;?;?;?
0.45,20;15;17;28;?;?;?;?
0.49,29;63;28;67;67;98;?;?
0.43,20;15;77;29;10;28;98;?
0.58,20;77;25;63;?;?;?;?
0.6,28;61;121;?;?;?;?;?
0.4,41;29;17;28;28;98;?;?
0.41,20;77;28;19;19;98;?;?
0.45,41;29;27;60;?;?;?;?
0.43,20;15;28;67;19;98;?;?
0.5,15;41;19;19;98;?;?;?
0.43,41;29;10;67;28;67;98;?
0.47,20;19;10;19;98;?;?;?
0.44,20;63;28;67;67;?;?;?
0.4,20;19;28;10;?;?;?;?
0.43,20;63;28;67;67;98;?;?
0.42,20;41;29;19;10;28;?;?
0.49,20;63;67;67;?;?;?;?
0.49,20;41;29;27;178;?;?;?
0.49,20;77;29;67;67;?;?;?
0.44,20;25;10;28;67;98;?;?
0.41,20;77;29;63;67;?;?;?
0.4,15;63;19;28;67;?;?;?
0.47,20;25;28;10;98;?;?;?
0.53,41;25;19;67;?;?;?;?
0.43,20;41;28;67;28;98;?;?
0.47,28;60;61;?;?;?;?;?
0.55,77;10;98;?;?;?;?;?
0.44,41;29;25;19;28;67;?;?
0.4,15;28;178;61;?;?;?;?
0.43,28;10;10;67;98;?;?;?
0.57,15;28;10;98;?;?;?;?
0.46,20;15;77;29;19;10;98;?
0.45,77;41;28;19;?;?;?;?
0.51,15;77;10;67;28;?;?;?
0.58,41;29;19;28;98;?;?;?
0.46,20;67;19;67;98;?;?;?
0.42,20;25;63;19;19;98;?;?
0.53,20;63;19;?;?;?;?;?
0.57,25;28;10;?;?;?;?;?
0.6,15;77;19;?;?;?;?;?
0.49,15;63;19;?;?;?;?;?
0.46,41;25;63;10;10;98;?;?
0.42,77;63;28;19;?;?;?;?
0.59,29;63;28;67;?;?;?;?
0.42,15;41;63;19;?;?;?;?
0.44,41;27;61;129;?;?;?;?
0.49,41;29;10;28;28;?;?;?
0.44,15;25;63;28;67;?;?;?
0.41,15;77;41;28;28;67;98;?
0.56,29;67;28;67;?;?;?;?
0.44,41;25;59;121;?;?;?;?
0.46,20;15;77;10;28;98;?;?
0.48,29;63;59;121;?;?;?;?
0.41,15;77;29;67;10;67;?;?
0.52,77;28;10;67;98;?;?;?
0.64,20;28;98;?;?;?;?;?
0.43,15;63;19;19;98;?;?;?
0.4,20;41;28;10;19;98;?;?
0.47,20;77;67;28;98;?;?;?
0.67,15;41;28;?;?;?;?;?
0.44,20;63;67;19;?;?;?;?
0.41,15;41;63;28;28;?;?;?
0.45,41;25;28;10;28;?;?;?
0.56,15;29;10;98;?;?;?;?
0.53,63;19;10;98;?;?;?;?
0.55,25;67;10;?;?;?;?;?
0.6,15;19;19;?;?;?;?;?
0.48,17;10;67;98;?;?;?;?
0.49,15;41;67;28;?;?;?;?
0.56,20;15;28;28;?;?;?;?
0.59,20;29;10;28;?;?;?;?
0.41,20;17;28;98;?;?;?;?
0.44,41;10;28;28;98;?;?;?
0.72,29;10;67;98;?;?;?;?
0.77,29;10;67;?;?;?;?;?
0.45,20;15;77;41;67;?;?;?
0.41,15;41;29;67;28;98;?;?
0.48,20;15;29;19;19;98;?;?
0.53,15;77;60;?;?;?;?;?
0.47,20;28;19;28;67;98;?;?
0.5,15;77;29;28;19;?;?;?
0.41,20;28;10;28;19;?;?;?
0.46,41;29;19;67;28;?;?;?
0.43,29;25;27;178;?;?;?;?
0.51,20;29;67;28;98;?;?;?
0.4,41;63;10;67;19;98;?;?
0.45,17;19;28;98;?;?;?;?
0.55,41;29;10;67;67;98;?;?
0.55,29;63;28;19;?;?;?;?
0.46,20;15;29;28;67;67;?;?
0.53,63;28;10;98;?;?;?;?
0.4,20;15;29;63;67;?;?;?
0.51,20;15;77;67;67;?;?;?
0.43,41;29;63;10;28;98;?;?
0.53,15;29;28;10;67;98;?;?
0.58,20;10;67;10;?;?;?;?
0.43,41;25;28;19;67;98;?;?
0.44,20;25;10;19;98;?;?;?
0.48,20;15;77;29;63;28;?;?
0.45,41;63;10;28;67;98;?;?
0.45,29;19;19;28;?;?;?;?
0.44,20;15;77;41;28;19;?;?
0.61,29;67;28;98;?;?;?;?
0.41,15;29;28;67;10;28;?;?
0.42,20;25;10;67;10;98;?;?
0.44,15;77;10;10;28;?;?;?
0.51,77;29;25;28;?;?;?;?
0.41,20;29;27;60;?;?;?;?
0.42,15;77;41;28;19;98;?;?
0.44,20;15;29;67;19;?;?;?
0.47,20;178;129;?;?;?;?;?
0.41,77;29;63;10;?;?;?;?
0.43,15;25;10;19;?;?;?;?
0.52,29;63;61;?;?;?;?;?
0.45,77;25;28;28;?;?;?;?
0.4,15;29;17;10;67;?;?;?
0.44,15;77;41;29;19;?;?;?
0.44,41;28;178;61;121;?;?;?
0.48,10;28;28;98;?;?;?;?
0.41,20;77;25;63;10;?;?;?
0.41,77;41;28;28;67;98;?;?
0.42,20;28;178;129;121;?;?;?
0.4,15;28;178;129;?;?;?;?
0.41,10;67;10;28;98;?;?;?
0.41,20;25;63;28;19;98;?;?
0.5,20;28;10;19;98;?;?;?
0.44,20;41;29;28;67;28;?;?
0.4,15;63;10;19;98;?;?;?
0.43,20;77;25;28;10;?;?;?
0.41,20;41;28;60;121;?;?;?
0.52,20;29;28;19;67;98;?;?
0.41,41;29;25;28;19;28;?;?
0.41,20;17;63;28;?;?;?;?
0.54,20;15;28;178;?;?;?;?
0.59,63;28;28;?;?;?;?;?
0.42,20;29;25;63;28;98;?;?
0.41,20;41;29;28;61;?;?;?
0.47,20;15;61;?;?;?;?;?
0.45,29;28;60;129;121;?;?;?
0.41,15;77;19;67;19;98;?;?
0.5,29;19;19;67;98;?;?;?
0.5,29;25;28;19;67;?;?;?
0.41,20;15;29;60;121;?;?;?
0.57,29;28;67;10;67;98;?;?
0.48,29;27;59;?;?;?;?;?
0.53,15;28;60;?;?;?;?;?
0.41,20;15;41;19;10;67;?;?
0.51,20;15;10;98;?;?;?;?
0.48,41;29;25;63;19;?;?;?
0.42,20;77;10;28;19;98;?;?
0.4,20;29;25;63;67;28;?;?
0.41,20;77;41;29;28;19;?;?
0.56,29;63;19;10;?;?;?;?
0.45,25;63;19;10;67;98;?;?
0.42,29;28;19;10;19;?;?;?
0.4,25;10;67;28;67;?;?;?
