freq,items
0.41,29;180;178;60;129;121;?;?
0.66,182;180;60;61;?;?;?;?
0.57,29;180;59;28;121;?;?;?
0.46,182;180;59;28;129;121;?;?
0.42,182;29;59;178;61;129;?;?
0.41,182;29;129;121;60;?;?;?
0.42,34;60;61;121;?;?;?;?
0.62,182;29;59;60;129;121;?;?
0.6,182;27;61;121;?;?;?;?
0.67,182;29;60;61;?;?;?;?
0.6,182;29;27;129;?;?;?;?
0.42,29;59;27;28;178;121;?;?
0.58,182;29;180;59;27;?;?;?
0.45,182;59;27;60;129;?;?;?
0.46,180;28;60;129;121;?;?;?
0.83,29;180;60;?;?;?;?;?
0.7,180;59;60;121;?;?;?;?
0.66,29;178;61;?;?;?;?;?
0.42,59;121;21;?;?;?;?;?
0.43,59;28;178;60;121;?;?;?
0.6,182;29;28;61;?;?;?;?
0.46,59;28;60;129;121;?;?;?
0.44,34;178;121;?;?;?;?;?
0.61,182;29;59;178;?;?;?;?
0.52,182;29;59;27;178;121;?;?
0.54,28;178;60;129;121;?;?;?
0.4,182;34;178;121;?;?;?;?
0.55,180;59;27;178;121;?;?;?
0.45,182;59;178;61;129;?;?;?
0.46,180;178;60;61;?;?;?;?
0.5,180;59;27;178;60;?;?;?
0.51,182;180;27;129;121;?;?;?
0.52,180;178;61;121;?;?;?;?
0.69,29;61;129;121;?;?;?;?
0.48,182;29;180;59;28;178;121;?
0.68,182;29;60;129;121;?;?;?
0.49,182;180;59;28;60;?;?;?
0.4,28;60;60;?;?;?;?;?
0.43,180;59;27;178;61;121;?;?
0.42,34;59;60;?;?;?;?;?
0.41,29;59;28;61;129;121;?;?
0.56,59;27;28;?;?;?;?;?
0.63,182;27;178;129;?;?;?;?
0.5,182;180;27;178;61;?;?;?
0.44,29;180;27;60;121;?;?;?
0.77,182;180;61;?;?;?;?;?
0.45,59;178;60;129;121;?;?;?
0.81,182;180;59;?;?;?;?;?
0.64,29;60;61;129;?;?;?;?
0.43,29;59;60;60;?;?;?;?
0.47,182;180;59;178;129;?;?;?
0.44,180;60;129;60;?;?;?;?
0.45,182;180;59;178;129;121;?;?
0.81,182;29;180;?;?;?;?;?
0.66,182;29;180;59;129;?;?;?
0.73,180;59;121;?;?;?;?;?
0.47,182;29;27;178;60;129;?;?
