freq,items
0.43,14;26;22;147;?;?
0.43,20;88;212;26;164;?
0.45,20;29;25;18;147;?
0.43,12;212;26;18;?;?
0.42,12;88;26;164;?;?
0.57,20;29;17;22;170;?
0.55,29;63;22;170;147;?
0.44,20;14;164;21;?;?
0.44,20;75;212;164;22;?
0.53,20;29;17;164;?;?
0.58,29;25;63;22;170;?
0.54,25;8;116;?;?;?
0.46,20;75;88;212;?;?
0.4,75;212;6;21;?;?
0.42,20;6;18;170;24;?
0.42,12;164;24;?;?;?
0.58,20;14;75;164;?;?
0.43,20;26;18;24;147;?
0.58,75;212;170;?;?;?
0.42,20;14;75;164;170;?
0.48,25;6;170;?;?;?
0.58,22;170;24;?;?;?
0.44,14;88;212;22;?;?
0.68,20;29;22;?;?;?
0.41,75;26;170;147;?;?
0.52,20;6;24;?;?;?
0.43,14;75;212;24;?;?
0.41,29;25;17;147;?;?
0.45,26;164;116;?;?;?
0.44,12;25;26;?;?;?
0.47,29;6;22;147;?;?
0.57,12;212;164;?;?;?
0.46,12;88;212;22;?;?
0.4,12;212;18;170;147;?
0.42,12;6;24;?;?;?
0.51,26;18;170;147;?;?
0.53,20;25;63;170;?;?
0.4,14;212;63;170;?;?
0.57,12;26;164;?;?;?
0.45,14;75;17;18;?;?
0.48,20;88;25;?;?;?
0.46,29;63;6;170;?;?
0.48,20;63;8;116;?;?
0.46,14;75;6;18;?;?
0.41,12;28;22;170;?;?
0.41,14;63;24;147;?;?
0.48,25;22;170;24;147;?
0.42,12;212;116;?;?;?
0.52,20;14;212;170;?;?
0.51,20;29;164;22;170;?
0.71,20;29;17;?;?;?
0.44,20;75;164;24;?;?
0.45,20;14;22;170;147;?
0.41,20;14;75;212;17;?
0.47,20;75;17;18;170;?
0.49,20;22;170;24;147;?
0.44,28;17;21;?;?;?
0.45,12;21;116;?;?;?
0.44,20;14;18;24;?;?
0.43,20;25;164;22;170;?
0.53,29;25;63;21;?;?
0.45,12;63;6;?;?;?
0.51,20;75;17;22;?;?
0.49,29;164;24;147;?;?
0.44,12;212;26;6;?;?
0.44,12;88;212;6;?;?
0.41,14;17;147;?;?;?
0.45,88;6;21;?;?;?
0.48,29;26;22;147;?;?
0.42,29;17;22;18;24;?
0.41,29;164;22;170;24;147
0.44,29;22;21;?;?;?
0.43,14;212;26;22;170;?
0.53,25;18;170;147;?;?
0.4,14;75;212;170;147;?
0.44,88;212;22;18;170;?
0.52,164;22;18;170;?;?
0.58,18;170;147;?;?;?
0.53,14;6;170;?;?;?
0.55,20;14;75;18;?;?
0.52,75;25;18;?;?;?
0.4,20;14;29;25;22;?
0.41,14;164;22;147;?;?
0.4,88;212;6;21;?;?
0.43,17;6;21;?;?;?
0.44,14;26;164;22;170;?
0.4,14;25;170;24;?;?
0.46,20;75;88;?;?;?
0.42,20;75;26;164;18;?
0.45,29;25;17;6;?;?
0.48,20;75;116;?;?;?
0.51,29;6;147;?;?;?
0.52,20;25;8;?;?;?
0.57,26;164;22;?;?;?
0.43,14;75;17;18;170;?
0.45,20;164;170;24;?;?
0.46,29;63;164;21;?;?
0.4,88;6;24;?;?;?
0.5,20;63;147;?;?;?
0.55,29;17;22;18;170;?
0.43,20;75;212;116;?;?
0.47,20;18;170;24;147;?
0.53,29;25;63;164;?;?
0.41,75;26;22;147;?;?
0.47,14;212;22;18;?;?
0.48,63;18;24;147;?;?
0.43,14;75;6;18;170;?
0.55,29;25;170;147;?;?
0.41,20;14;75;6;18;?
0.42,29;25;164;24;?;?
0.48,29;26;22;170;147;?
0.58,20;75;212;18;?;?
0.45,88;21;116;?;?;?
0.42,212;6;18;?;?;?
0.5,164;18;147;?;?;?
0.52,170;24;147;?;?;?
0.54,20;88;26;?;?;?
0.58,29;63;8;?;?;?
0.41,25;164;22;18;?;?
0.46,29;25;63;8;?;?
0.4,20;26;164;8;116;?
0.52,29;6;8;?;?;?
0.53,6;22;18;170;?;?
0.44,20;75;212;147;?;?
0.45,12;170;24;?;?;?
0.41,29;63;164;8;?;?
0.44,20;29;17;170;147;?
0.41,20;25;63;147;?;?
0.45,29;25;164;18;170;?
0.49,20;63;22;147;?;?
0.46,20;164;21;116;?;?
0.47,20;212;22;18;?;?
0.49,20;75;63;18;170;?
0.45,29;25;63;147;?;?
0.42,14;75;25;21;?;?
0.44,88;25;21;?;?;?
0.44,20;29;17;22;147;?
0.41,14;164;8;116;?;?
0.42,75;212;22;170;24;?
0.46,29;17;164;170;?;?
0.44,17;26;18;?;?;?
0.51,20;75;25;22;170;?
0.47,75;29;25;?;?;?
0.53,17;18;147;?;?;?
0.52,17;24;147;?;?;?
0.5,29;22;18;147;?;?
0.54,20;14;75;170;?;?
0.43,20;212;22;24;?;?
0.51,88;26;22;?;?;?
0.45,17;26;22;?;?;?
0.42,75;26;164;18;?;?
0.44,20;75;212;22;18;170
0.5,63;18;170;24;?;?
0.48,25;170;24;147;?;?
0.5,25;18;170;24;?;?
0.41,212;164;21;?;?;?
0.41,20;29;63;164;22;?
0.43,20;29;25;22;170;24
0.45,20;17;18;170;147;?
0.42,75;212;170;24;?;?
0.45,20;29;25;22;147;?
0.47,88;17;18;?;?;?
0.45,63;164;18;170;?;?
0.46,20;29;63;22;18;170
0.44,29;17;22;18;147;?
0.46,88;212;26;6;?;?
0.46,20;75;25;21;?;?
0.47,75;164;18;170;?;?
0.42,20;75;26;164;170;?
0.52,20;6;22;18;?;?
0.66,29;63;21;?;?;?
0.55,17;22;18;170;?;?
0.42,14;25;18;147;?;?
0.64,29;26;18;?;?;?
0.63,20;75;25;?;?;?
0.41,12;28;170;?;?;?
0.7,20;75;26;?;?;?
0.67,29;25;164;?;?;?
0.51,14;22;147;?;?;?
0.52,20;14;26;22;?;?
0.44,14;29;17;18;?;?
0.5,75;164;18;?;?;?
0.5,75;212;63;?;?;?
0.41,12;212;170;24;?;?
0.41,25;17;170;147;?;?
0.47,20;25;170;24;?;?
0.42,75;6;22;18;?;?
0.51,29;25;63;6;?;?
0.48,88;25;170;?;?;?
0.48,14;17;21;?;?;?
0.49,20;26;8;116;?;?
0.4,20;6;170;24;147;?
0.47,29;164;22;170;147;?
0.41,14;26;170;24;?;?
0.46,25;22;18;147;?;?
0.4,20;88;164;22;?;?
0.45,88;164;21;?;?;?
0.44,20;6;18;170;147;?
0.41,14;29;25;21;?;?
0.4,29;21;8;116;?;?
0.47,20;29;8;116;?;?
0.53,29;164;22;18;?;?
0.54,63;21;116;?;?;?
0.41,20;21;8;?;?;?
0.41,75;212;164;21;?;?
0.63,20;25;18;170;?;?
0.48,28;17;170;?;?;?
0.45,75;26;24;?;?;?
0.41,20;29;26;164;22;170
0.41,14;25;17;18;?;?
0.56,14;22;18;?;?;?
0.52,20;164;24;?;?;?
0.72,29;26;164;?;?;?
0.53,20;88;6;?;?;?
0.51,28;22;18;?;?;?
0.44,75;17;164;?;?;?
0.41,20;212;26;21;?;?
0.53,14;25;18;170;?;?
0.6,20;164;18;?;?;?
0.51,12;26;18;?;?;?
0.46,75;212;26;6;?;?
0.58,14;75;18;170;?;?
0.51,20;29;164;18;?;?
0.4,88;212;25;18;?;?
0.4,20;63;26;22;170;?
0.41,20;75;212;18;170;147
0.45,20;75;17;21;?;?
0.41,14;25;24;147;?;?
0.53,12;26;22;?;?;?
0.44,75;22;24;147;?;?
0.47,12;22;170;147;?;?
0.45,29;6;18;24;?;?
0.55,14;75;26;164;?;?
0.47,12;29;18;?;?;?
0.46,29;164;22;24;?;?
0.42,212;164;18;?;?;?
0.62,20;29;18;170;?;?
0.48,20;14;29;25;?;?
0.5,20;29;6;170;?;?
0.48,6;18;170;147;?;?
0.49,20;75;22;147;?;?
0.41,12;29;26;164;?;?
0.59,29;17;26;?;?;?
0.43,20;212;26;22;170;?
0.42,20;63;6;18;?;?
0.42,75;63;24;?;?;?
0.41,12;212;24;147;?;?
0.45,164;18;170;24;?;?
0.43,75;29;26;?;?;?
0.45,28;170;24;?;?;?
0.42,20;75;25;22;18;?
0.49,20;28;17;?;?;?
0.42,14;75;88;212;?;?
0.52,20;63;8;?;?;?
0.42,29;26;164;147;?;?
0.53,75;25;22;?;?;?
0.43,14;17;8;?;?;?
0.42,88;212;6;170;?;?
0.46,29;25;6;22;170;?
0.47,75;6;21;?;?;?
0.43,12;212;26;170;?;?
0.51,20;14;212;22;170;?
0.48,25;26;170;?;?;?
0.54,75;26;18;?;?;?
0.42,20;28;26;22;?;?
0.43,20;14;29;22;170;?
0.48,25;63;8;?;?;?
0.45,25;63;18;147;?;?
0.65,20;63;22;170;?;?
0.4,26;164;18;24;?;?
0.53,20;75;26;22;170;?
0.48,20;75;164;21;?;?
0.4,14;29;63;6;?;?
0.42,20;29;17;24;147;?
0.43,14;28;26;?;?;?
0.4,63;6;8;?;?;?
0.51,28;25;22;?;?;?
0.5,20;6;147;?;?;?
0.44,20;29;25;26;164;?
0.51,14;75;22;18;?;?
0.42,14;212;6;170;?;?
0.61,29;164;22;170;?;?
0.51,12;88;26;?;?;?
0.43,75;26;164;22;?;?
0.45,29;164;18;170;147;?
0.44,20;26;164;24;?;?
0.43,29;22;18;24;147;?
0.46,14;75;25;22;170;?
0.44,20;14;212;63;?;?
0.5,20;29;147;?;?;?
0.44,14;29;17;22;170;?
0.53,29;63;18;24;?;?
0.41,25;22;18;170;24;?
0.42,20;14;75;63;170;?
0.53,20;29;26;18;?;?
0.4,26;22;18;170;24;?
0.5,88;212;63;?;?;?
0.5,20;164;147;?;?;?
0.52,29;22;170;24;147;?
0.41,28;63;22;18;?;?
0.4,25;17;8;116;?;?
0.47,75;18;170;147;?;?
0.62,25;63;22;?;?;?
0.58,88;18;170;?;?;?
0.41,20;22;18;24;147;?
0.4,20;28;8;?;?;?
0.46,20;29;25;147;?;?
0.45,28;164;18;170;?;?
0.47,20;26;170;24;?;?
0.43,14;88;212;18;?;?
0.46,14;75;212;63;?;?
0.57,14;212;6;?;?;?
0.57,25;17;22;?;?;?
0.43,20;25;17;21;?;?
0.42,20;212;63;22;?;?
0.53,14;75;212;6;?;?
0.42,75;212;6;18;?;?
0.47,63;164;22;170;?;?
0.46,20;164;22;170;147;?
0.58,29;25;8;?;?;?
0.44,88;212;18;147;?;?
0.47,75;6;18;170;?;?
0.42,88;212;22;170;24;?
0.46,29;26;18;24;?;?
0.65,164;22;170;?;?;?
0.41,20;14;212;26;6;?
0.41,12;6;22;18;?;?
0.59,29;164;21;?;?;?
0.4,20;14;26;164;22;?
0.5,88;26;6;?;?;?
0.5,20;29;6;18;?;?
0.41,88;26;24;?;?;?
0.41,29;26;22;170;24;147
0.42,212;63;22;?;?;?
0.4,20;29;25;17;18;170
0.49,12;212;63;?;?;?
0.42,12;28;18;?;?;?
0.63,22;18;170;?;?;?
0.53,20;14;21;?;?;?
0.45,12;24;147;?;?;?
0.51,20;164;8;?;?;?
0.6,20;164;22;170;?;?
0.51,22;18;147;?;?;?
0.44,20;88;212;63;?;?
0.47,20;29;25;8;?;?
0.49,20;14;75;212;22;?
0.52,29;63;18;170;147;?
0.42,28;17;6;?;?;?
0.43,14;75;25;164;?;?
0.48,20;88;17;?;?;?
0.54,26;170;147;?;?;?
0.61,29;22;147;?;?;?
0.41,20;88;63;22;?;?
0.42,20;75;212;6;18;?
0.51,20;6;8;?;?;?
0.42,20;25;26;18;?;?
0.54,20;18;170;147;?;?
0.42,88;17;164;?;?;?
0.63,29;17;21;?;?;?
0.48,29;17;18;170;24;?
0.47,26;22;24;147;?;?
0.53,29;22;24;147;?;?
0.41,28;6;8;?;?;?
0.5,20;14;25;22;?;?
0.4,212;6;21;?;?;?
0.46,14;26;8;?;?;?
0.42,20;26;170;24;147;?
0.47,29;25;6;170;?;?
0.49,6;170;24;?;?;?
0.4,20;88;212;22;18;?
0.58,75;212;6;?;?;?
0.49,29;18;170;24;147;?
0.51,20;29;8;?;?;?
0.64,20;75;63;?;?;?
0.68,29;25;17;?;?;?
0.42,88;212;24;147;?;?
0.55,20;75;212;18;170;?
0.44,20;29;63;8;116;?
0.42,14;22;18;147;?;?
0.41,20;29;17;22;170;24
0.48,14;75;212;21;?;?
0.43,88;63;6;?;?;?
0.58,29;18;24;?;?;?
0.54,29;63;8;116;?;?
0.58,29;25;63;170;?;?
0.42,12;212;26;22;170;?
0.49,12;25;18;170;?;?
0.53,12;25;22;?;?;?
0.43,20;212;22;170;147;?
0.43,20;14;29;170;?;?
0.43,12;212;22;147;?;?
0.41,20;29;17;170;24;?
0.52,20;26;164;22;?;?
0.72,29;25;22;170;?;?
0.45,14;75;212;25;?;?
0.4,14;63;170;24;?;?
0.46,20;212;26;6;?;?
0.52,20;75;63;18;?;?
0.46,17;170;24;147;?;?
0.4,20;25;63;170;147;?
0.48,88;63;170;?;?;?
0.44,20;75;212;26;170;?
0.48,28;164;170;?;?;?
0.54,20;170;24;?;?;?
0.4,14;212;164;21;?;?
0.41,20;17;164;22;170;?
0.41,14;212;22;170;24;?
0.47,20;26;6;18;?;?
0.53,14;164;170;?;?;?
0.72,20;26;164;?;?;?
0.48,20;14;75;21;?;?
0.4,28;26;147;?;?;?
0.48,20;29;22;24;?;?
0.4,20;212;25;18;?;?
0.46,212;26;6;?;?;?
0.47,20;6;22;147;?;?
0.65,20;17;22;?;?;?
0.41,14;17;22;18;170;?
0.49,28;164;22;?;?;?
0.47,63;164;18;?;?;?
0.63,29;6;22;?;?;?
0.45,20;6;18;24;?;?
0.47,20;17;21;116;?;?
0.42,14;75;212;26;22;?
0.57,14;26;18;?;?;?
0.41,14;26;18;24;?;?
0.47,63;22;170;24;147;?
0.58,25;22;18;170;?;?
0.48,29;25;22;24;147;?
0.52,20;75;24;?;?;?
0.52,17;8;116;?;?;?
0.43,29;25;63;8;116;?
0.48,29;25;6;22;?;?
0.5,14;29;170;?;?;?
0.43,25;22;18;170;147;?
0.51,20;75;212;17;?;?
0.52,20;75;164;22;?;?
0.58,20;29;21;?;?;?
0.49,20;75;17;22;170;?
0.47,88;6;170;?;?;?
0.44,20;75;29;164;?;?
0.41,29;164;18;24;147;?
0.47,20;17;170;147;?;?
0.43,20;75;29;26;?;?
0.7,63;18;170;?;?;?
0.44,20;212;22;18;170;?
0.53,29;63;170;24;?;?
0.44,29;26;164;8;?;?
0.57,14;212;170;?;?;?
0.5,88;63;22;?;?;?
0.53,29;25;17;18;?;?
0.43,20;29;25;63;164;?
0.41,20;14;212;26;22;?
0.44,29;25;63;170;147;?
0.56,25;18;147;?;?;?
0.45,63;6;21;?;?;?
0.57,29;63;22;18;170;?
0.57,14;63;22;?;?;?
0.42,20;75;29;170;?;?
0.43,20;63;26;6;?;?
0.41,12;170;24;147;?;?
0.41,12;18;24;147;?;?
0.42,212;164;22;170;?;?
0.47,20;14;88;212;?;?
0.47,88;212;22;18;?;?
0.42,12;28;63;?;?;?
0.47,75;25;17;?;?;?
0.52,20;75;63;170;?;?
0.45,20;29;63;22;147;?
0.41,20;88;24;?;?;?
0.41,20;28;22;18;?;?
0.54,25;21;116;?;?;?
0.43,20;75;29;18;?;?
0.53,20;29;25;21;?;?
0.49,14;212;25;?;?;?
0.42,63;164;24;?;?;?
0.62,29;164;18;?;?;?
0.46,29;26;22;170;24;?
0.4,20;17;22;170;24;147
0.54,14;75;212;18;?;?
0.47,75;22;170;24;?;?
0.47,20;75;164;18;170;?
0.58,20;212;6;?;?;?
0.41,14;6;21;116;?;?
0.44,75;212;18;147;?;?
0.5,20;29;63;22;18;?
0.46,29;25;26;170;?;?
0.55,14;25;22;170;?;?
0.45,20;14;75;212;18;170
0.41,12;17;26;?;?;?
0.5,75;170;147;?;?;?
0.46,17;22;24;147;?;?
0.44,20;63;164;22;?;?
0.42,14;63;116;?;?;?
0.41,29;6;22;24;147;?
0.42,20;88;22;18;?;?
0.42,14;6;22;18;170;?
0.42,75;29;170;?;?;?
0.44,20;75;212;18;147;?
0.51,75;25;170;?;?;?
0.48,63;26;6;?;?;?
0.43,20;75;212;26;22;170
0.5,28;26;22;170;?;?
0.42,17;22;18;24;?;?
0.54,20;26;24;?;?;?
0.52,88;212;21;?;?;?
0.4,12;29;63;18;170;?
0.52,12;63;18;?;?;?
0.55,29;25;63;18;170;?
0.47,75;29;17;?;?;?
0.59,14;75;63;?;?;?
0.46,14;75;170;147;?;?
0.42,20;212;18;24;?;?
0.47,20;14;17;170;?;?
0.48,20;25;8;116;?;?
0.4,29;6;22;170;24;147
0.5,20;14;26;22;170;?
0.54,20;29;22;18;?;?
0.53,29;25;17;170;?;?
0.48,20;14;75;212;6;?
0.4,14;17;170;147;?;?
0.4,29;17;164;24;?;?
0.46,20;212;8;?;?;?
0.49,20;63;18;147;?;?
0.44,6;22;24;147;?;?
0.4,20;14;75;22;170;147
0.49,14;21;116;?;?;?
0.6,20;75;212;22;?;?
0.57,20;18;147;?;?;?
0.43,20;75;212;22;170;147
0.44,29;17;164;21;?;?
0.45,20;14;29;164;?;?
0.46,28;6;21;?;?;?
0.42,14;18;170;24;147;?
0.44,20;75;29;6;?;?
0.48,12;26;21;?;?;?
0.43,29;17;6;21;?;?
0.64,20;26;22;170;?;?
0.48,12;29;6;?;?;?
0.52,28;26;22;?;?;?
0.47,20;63;170;24;?;?
0.48,12;164;22;170;?;?
0.47,20;29;22;170;24;?
0.48,20;164;116;?;?;?
0.4,14;25;63;21;?;?
0.41,12;29;17;170;?;?
0.49,29;164;8;116;?;?
0.48,20;88;18;170;?;?
0.41,20;17;6;22;?;?
0.42,75;212;6;22;170;?
0.48,63;170;24;147;?;?
0.56,14;29;25;?;?;?
0.65,20;14;26;?;?;?
0.46,20;28;21;?;?;?
0.4,75;26;6;22;?;?
0.49,20;75;17;18;?;?
0.43,88;17;21;?;?;?
0.64,29;164;22;?;?;?
0.53,14;17;170;?;?;?
0.51,20;88;22;170;?;?
0.47,12;25;164;?;?;?
0.41,29;25;63;22;170;24
0.48,12;29;164;?;?;?
0.43,14;26;164;21;?;?
0.47,75;212;22;18;?;?
0.46,20;75;212;24;?;?
0.44,14;6;147;?;?;?
0.42,14;26;8;116;?;?
0.48,29;63;6;22;?;?
0.43,28;17;164;?;?;?
0.43,20;29;17;22;170;147
0.48,6;22;170;24;?;?
0.57,20;14;18;170;?;?
0.42,14;75;63;21;?;?
0.42,20;75;212;164;22;170
0.43,20;29;164;22;18;?
0.41,88;22;24;147;?;?
0.47,20;63;26;164;?;?
0.43,20;29;26;8;?;?
0.53,29;17;170;147;?;?
0.43,29;25;22;18;24;?
0.54,20;29;25;17;?;?
0.41,12;29;21;?;?;?
0.48,20;26;21;116;?;?
0.49,12;88;22;?;?;?
0.43,63;26;18;170;?;?
0.51,6;22;147;?;?;?
0.51,20;75;8;?;?;?
0.41,25;6;8;?;?;?
0.5,20;29;6;22;170;?
0.44,20;29;25;116;?;?
0.61,20;26;18;170;?;?
0.4,20;75;212;6;21;?
0.47,28;6;18;?;?;?
0.6,20;14;63;?;?;?
0.58,29;6;18;170;?;?
0.43,20;29;25;18;170;147
0.45,25;63;22;147;?;?
0.41,29;6;18;24;147;?
0.45,75;18;170;24;?;?
0.41,88;164;8;?;?;?
0.45,28;25;164;?;?;?
0.47,14;75;22;18;170;?
0.44,20;14;164;18;170;?
0.44,75;18;24;147;?;?
0.41,12;6;8;?;?;?
0.45,20;75;26;24;?;?
0.4,14;75;22;24;147;?
0.48,20;14;25;63;?;?
0.49,12;88;6;?;?;?
0.44,20;29;18;24;147;?
0.43,20;29;17;116;?;?
0.45,29;17;164;22;170;?
0.44,212;22;18;170;?;?
0.6,75;212;22;?;?;?
0.43,75;164;22;18;?;?
0.42,14;88;22;170;?;?
0.54,75;26;6;?;?;?
0.46,20;75;212;8;?;?
0.4,20;6;18;24;147;?
0.5,29;164;116;?;?;?
0.53,29;164;8;?;?;?
0.51,20;29;164;170;?;?
0.47,12;18;147;?;?;?
0.42,14;63;18;147;?;?
0.43,20;75;212;6;22;?
0.43,14;212;116;?;?;?
0.45,28;21;116;?;?;?
0.63,20;22;18;?;?;?
0.47,20;6;21;116;?;?
0.4,12;164;147;?;?;?
0.46,29;63;6;22;170;?
0.53,29;26;8;?;?;?
0.4,20;14;26;8;?;?
0.61,14;75;170;?;?;?
0.46,29;17;6;22;?;?
0.45,20;88;212;21;?;?
0.4,29;25;164;22;18;?
0.49,20;75;22;170;147;?
0.48,29;25;17;21;?;?
0.44,14;75;18;24;?;?
0.51,164;21;116;?;?;?
0.49,14;212;26;164;?;?
0.44,29;17;26;170;?;?
0.44,20;75;212;170;147;?
0.41,20;14;164;24;?;?
0.41,12;212;6;22;170;?
0.51,75;25;63;?;?;?
0.41,20;14;75;6;22;170
0.5,20;25;63;18;170;?
0.4,20;14;75;17;22;170
0.42,20;14;75;17;22;?
0.49,20;63;116;?;?;?
0.52,14;29;22;?;?;?
0.52,14;29;26;?;?;?
0.48,20;14;17;22;?;?
0.43,75;17;6;?;?;?
0.49,28;25;170;?;?;?
0.57,20;212;22;170;?;?
0.42,20;25;26;22;170;?
0.43,20;14;75;63;22;?
0.41,29;17;26;18;170;?
0.45,12;18;170;147;?;?
0.47,29;22;18;170;147;?
0.59,20;29;25;63;?;?
0.43,20;29;170;24;147;?
0.51,14;29;18;?;?;?
0.5,14;63;164;?;?;?
0.53,29;25;8;116;?;?
0.44,88;17;18;170;?;?
0.48,14;26;22;18;?;?
0.48,20;25;17;170;?;?
0.72,29;63;22;170;?;?
0.4,28;25;63;22;?;?
0.69,29;25;18;170;?;?
0.48,25;26;18;?;?;?
0.41,14;212;18;170;147;?
0.57,20;6;21;?;?;?
0.46,12;164;21;?;?;?
0.49,75;26;21;?;?;?
0.42,29;17;6;18;170;?
0.42,212;24;147;?;?;?
0.47,17;164;170;?;?;?
0.41,20;29;25;63;6;?
0.52,20;14;212;18;?;?
0.49,20;29;25;22;18;?
0.58,20;29;17;18;?;?
0.43,75;26;147;?;?;?
0.41,14;6;24;147;?;?
0.44,22;18;24;147;?;?
0.45,28;212;18;170;?;?
0.44,75;212;22;18;170;?
0.5,20;25;18;147;?;?
0.44,63;22;18;24;?;?
0.4,20;29;25;26;6;?
0.45,29;26;18;170;147;?
0.51,26;6;170;?;?;?
0.41,14;26;6;22;170;?
0.45,20;14;75;22;18;?
0.43,20;29;6;22;18;?
0.45,63;26;22;170;?;?
0.44,29;25;18;170;24;147
0.51,17;26;164;?;?;?
0.45,20;75;212;26;22;?
0.58,88;212;26;?;?;?
0.6,29;25;22;18;?;?
0.46,88;17;22;170;?;?
0.42,14;212;8;116;?;?
0.45,20;14;29;22;?;?
0.55,88;26;164;?;?;?
0.54,14;164;22;?;?;?
0.41,17;26;21;?;?;?
0.43,14;88;170;?;?;?
0.47,25;164;21;?;?;?
0.4,20;63;18;170;24;147
0.59,20;212;164;?;?;?
0.41,28;18;24;147;?;?
0.54,20;8;116;?;?;?
0.57,20;29;63;18;170;?
0.49,20;28;63;?;?;?
0.43,14;25;147;?;?;?
0.47,12;63;164;?;?;?
0.42,14;29;25;164;?;?
0.41,88;212;26;21;?;?
0.42,12;25;22;18;?;?
0.45,20;6;22;24;?;?
0.47,28;25;18;170;?;?
0.5,12;29;17;?;?;?
0.44,14;75;24;147;?;?
0.51,14;170;147;?;?;?
0.45,20;14;29;6;?;?
0.41,20;212;63;170;?;?
0.48,20;14;75;212;170;?
0.4,20;26;164;22;18;170
0.53,26;21;116;?;?;?
0.47,29;25;164;22;170;?
0.44,212;164;22;?;?;?
0.45,14;75;17;22;170;?
0.42,14;212;24;147;?;?
0.41,20;14;75;212;26;164
0.6,20;14;170;?;?;?
0.4,14;25;22;170;24;?
0.47,20;75;29;25;?;?
0.43,75;25;26;?;?;?
0.4,28;26;164;22;?;?
0.42,14;212;170;24;?;?
0.57,20;22;147;?;?;?
0.42,12;29;25;170;?;?
0.41,75;22;18;147;?;?
0.45,14;25;24;?;?;?
0.43,75;212;22;170;147;?
0.53,29;25;24;147;?;?
0.48,12;212;25;?;?;?
0.43,20;14;22;170;24;?
0.52,29;17;8;116;?;?
0.54,25;18;24;?;?;?
0.46,88;25;18;170;?;?
0.41,75;25;63;18;?;?
0.49,29;26;21;116;?;?
0.4,12;212;26;18;170;?
0.58,29;24;147;?;?;?
0.43,20;25;6;18;?;?
0.51,14;25;17;?;?;?
0.44,25;17;24;?;?;?
0.43,14;28;6;?;?;?
0.44,20;29;26;24;?;?
0.42,75;6;147;?;?;?
0.61,22;170;147;?;?;?
0.44,29;22;18;170;24;?
0.41,12;25;63;22;170;?
0.41,14;63;21;116;?;?
0.5,20;75;164;22;170;?
0.49,28;25;22;170;?;?
0.42,25;6;24;?;?;?
0.42,29;170;21;?;?;?
0.55,20;29;63;164;?;?
0.43,14;26;24;147;?;?
0.5,17;22;170;24;?;?
0.42,75;26;22;18;170;?
0.48,29;63;170;24;147;?
0.54,25;17;170;?;?;?
0.48,28;22;18;170;?;?
0.47,20;29;170;24;?;?
0.51,20;18;170;24;?;?
0.43,20;75;212;22;24;?
0.56,12;212;170;?;?;?
0.48,164;170;24;?;?;?
0.58,29;8;116;?;?;?
0.42,20;75;212;21;116;?
0.43,75;26;8;?;?;?
0.49,12;6;170;?;?;?
0.41,12;212;18;24;?;?
0.47,29;25;170;24;147;?
0.46,75;25;6;?;?;?
0.45,28;6;18;170;?;?
0.53,29;17;116;?;?;?
0.5,20;14;63;22;?;?
0.48,20;14;25;22;170;?
0.52,14;22;18;170;?;?
0.47,20;25;22;170;24;?
0.42,20;212;6;18;?;?
0.48,20;14;29;17;?;?
0.7,25;18;170;?;?;?
0.46,29;164;170;24;?;?
0.53,25;22;170;24;?;?
0.53,20;25;63;18;?;?
0.42,14;75;212;26;6;?
0.59,20;22;18;170;?;?
0.71,26;22;170;?;?;?
0.58,20;212;26;?;?;?
0.58,29;21;116;?;?;?
0.4,75;212;17;22;?;?
0.52,75;6;22;?;?;?
0.63,14;26;164;?;?;?
0.48,14;75;25;22;?;?
0.41,12;26;147;?;?;?
0.44,14;17;24;?;?;?
0.54,26;8;116;?;?;?
0.41,14;212;26;18;170;?
0.45,20;14;147;?;?;?
0.42,14;25;22;147;?;?
0.46,12;29;22;170;?;?
0.42,29;26;170;24;147;?
0.44,88;212;26;18;?;?
0.42,75;164;147;?;?;?
0.54,20;22;170;24;?;?
0.47,75;25;164;?;?;?
0.62,20;29;63;22;?;?
0.45,20;164;22;24;?;?
0.4,212;25;18;?;?;?
0.47,20;17;22;147;?;?
0.47,26;164;147;?;?;?
0.55,28;26;164;?;?;?
0.53,25;170;24;?;?;?
0.42,29;26;18;24;147;?
0.5,75;164;22;170;?;?
0.44,88;170;24;?;?;?
0.59,20;25;6;?;?;?
0.55,20;75;29;?;?;?
0.44,29;17;6;18;?;?
0.56,20;29;25;18;170;?
0.54,29;26;24;?;?;?
0.43,12;29;63;18;?;?
0.48,12;22;18;170;?;?
0.41,29;25;63;26;164;?
0.47,26;18;24;147;?;?
0.4,12;29;17;22;170;?
0.41,20;63;6;22;170;?
0.46,14;18;170;24;?;?
0.54,26;18;147;?;?;?
0.57,20;170;147;?;?;?
0.47,20;29;18;170;147;?
0.48,29;63;17;?;?;?
0.42,20;63;17;?;?;?
0.47,20;14;26;18;170;?
0.48,12;164;18;?;?;?
0.5,20;75;147;?;?;?
0.51,20;29;17;6;?;?
0.53,29;25;22;24;?;?
0.52,75;63;18;?;?;?
0.55,20;29;25;164;?;?
0.41,12;212;8;116;?;?
0.47,212;22;18;?;?;?
0.4,20;164;170;24;147;?
0.4,25;17;21;116;?;?
0.41,75;26;116;?;?;?
0.46,29;17;22;24;147;?
0.49,28;212;22;?;?;?
0.44,212;170;147;?;?;?
0.51,12;26;22;170;?;?
0.59,25;63;22;170;?;?
0.41,14;75;26;22;18;?
0.42,20;88;26;22;?;?
0.45,17;22;170;24;147;?
