freq,items
0.57,11;22;170;?;?;?
0.5,29;170;17;?;?;?
0.41,11;2;2;170;?;?
0.47,182;29;2;2;18;?
0.63,29;2;22;170;?;?
0.58,182;50;22;?;?;?
0.41,11;29;2;22;?;?
0.44,29;21;162;?;?;?
0.52,29;22;21;?;?;?
0.51,182;2;50;2;?;?
0.47,182;29;2;50;2;?
0.43,29;2;50;2;21;?
0.74,29;2;2;22;?;?
0.43,2;22;170;17;?;?
0.49,11;29;22;?;?;?
0.58,29;2;50;2;22;?
0.43,2;50;170;17;?;?
0.63,29;2;2;18;?;?
0.46,182;29;50;22;170;?
0.69,29;18;170;?;?;?
0.43,182;2;50;21;?;?
0.54,2;50;17;?;?;?
0.43,182;29;2;2;18;170
0.54,182;29;22;170;?;?
0.46,182;29;21;?;?;?
0.47,182;29;17;?;?;?
0.76,2;2;22;?;?;?
0.46,29;2;2;22;17;?
0.4,2;18;170;17;?;?
0.47,2;2;22;17;?;?
0.41,182;50;17;?;?;?
0.62,29;2;50;22;170;?
0.42,11;22;17;?;?;?
0.51,50;2;18;?;?;?
0.58,182;2;22;?;?;?
0.43,29;50;170;17;?;?
0.46,182;29;2;22;170;?
0.53,29;50;17;?;?;?
0.5,2;50;2;22;170;?
0.45,29;50;22;21;?;?
0.44,11;22;18;170;?;?
0.4,29;56;145;?;?;?
0.44,2;50;18;17;?;?
0.47,29;18;170;17;?;?
0.52,29;2;2;17;?;?
0.48,29;2;2;22;18;170
0.59,29;2;50;18;170;?
0.42,182;29;2;50;2;22
0.62,29;2;2;22;170;?
0.43,182;50;21;?;?;?
0.47,182;29;2;170;?;?
0.42,29;50;2;17;?;?
0.4,29;50;5;?;?;?
0.5,29;2;50;2;170;?
0.5,22;170;17;?;?;?
0.47,182;2;2;18;170;?
0.47,11;29;50;?;?;?
0.42,29;50;22;170;17;?
0.85,29;2;2;?;?;?
0.4,14;14;2;?;?;?
0.45,29;21;17;?;?;?
0.4,11;50;22;170;?;?
0.51,182;50;2;?;?;?
0.5,182;2;2;18;?;?
0.44,14;2;2;22;?;?
0.49,2;50;22;18;170;?
