freq,items
0.42,182;56;125;4;?;?
0.69,182;12;4;?;?;?
0.66,12;214;3;127;?;?
0.4,182;1;4;19;127;?
0.43,214;56;4;?;?;?
0.65,182;214;1;19;?;?
0.44,27;214;1;127;?;?
0.58,182;214;61;?;?;?
0.48,12;29;214;1;19;?
0.41,182;27;1;56;?;?
0.72,27;4;127;?;?;?
0.45,27;214;3;127;?;?
0.66,182;12;27;1;?;?
0.52,27;1;19;127;?;?
0.51,12;214;125;?;?;?
0.53,27;1;4;19;?;?
0.66,12;214;1;19;?;?
0.49,182;12;214;1;3;127
0.43,182;12;214;1;19;127
0.76,12;27;4;?;?;?
0.54,182;12;214;1;3;?
0.47,12;29;27;1;?;?
0.46,12;29;125;?;?;?
0.49,182;29;27;19;?;?
0.6,29;214;4;127;?;?
0.56,29;214;1;3;?;?
0.52,12;27;214;1;?;?
0.61,182;12;214;127;?;?
0.69,29;1;127;?;?;?
0.57,182;214;56;?;?;?
0.4,29;27;1;4;127;?
0.68,12;1;19;?;?;?
0.43,12;214;61;4;?;?
0.41,27;214;4;19;?;?
0.64,182;12;19;?;?;?
0.64,1;3;127;?;?;?
0.48,182;29;214;19;127;?
0.76,182;29;127;?;?;?
0.65,29;4;19;?;?;?
0.54,182;29;27;4;?;?
0.46,27;56;125;?;?;?
0.5,27;214;1;4;?;?
0.54,182;12;29;214;?;?
0.47,12;29;214;3;127;?
0.49,182;27;214;19;?;?
0.48,182;12;29;1;19;?
0.46,182;29;4;19;127;?
0.42,182;27;61;4;?;?
0.47,182;4;19;127;?;?
0.47,27;1;61;?;?;?
0.7,182;3;127;?;?;?
0.4,29;214;4;3;?;?
0.67,1;4;127;?;?;?
0.49,27;214;4;127;?;?
0.48,182;12;29;3;127;?
0.58,182;214;19;127;?;?
0.4,12;214;4;3;127;?
0.45,12;61;4;?;?;?
0.58,12;27;1;4;127;?
0.68,182;29;3;127;?;?
0.6,214;19;127;?;?;?
0.6,12;214;4;19;?;?
0.49,182;12;214;19;127;?
0.72,182;27;3;?;?;?
0.48,29;4;19;127;?;?
0.43,182;214;4;19;127;?
0.44,182;12;29;4;19;?
0.45,182;12;27;56;?;?
0.44,182;12;29;214;3;?
0.48,182;29;214;61;?;?
0.52,182;12;4;19;?;?
0.64,182;214;1;3;?;?
0.43,182;27;4;19;127;?
0.48,12;27;1;4;19;?
0.73,182;27;19;?;?;?
0.46,12;214;27;?;?;?
0.41,27;214;19;127;?;?
0.74,214;1;4;?;?;?
0.52,214;1;19;127;?;?
0.5,182;12;214;61;?;?
0.46,182;27;214;4;127;?
0.64,182;27;1;3;?;?
0.53,12;29;19;127;?;?
0.59,27;214;1;?;?;?
0.44,182;27;3;4;?;?
