freq,items
0.47,29;59;23;22;108;?
0.52,29;59;60;23;?;?
0.43,29;180;69;?;?;?
0.54,180;60;22;?;?;?
0.56,29;180;108;?;?;?
0.43,29;21;108;57;?;?
0.47,180;60;22;108;?;?
0.59,59;23;108;?;?;?
0.4,41;59;23;22;?;?
0.55,29;180;23;22;?;?
0.41,23;57;69;?;?;?
0.49,29;59;22;108;?;?
0.44,29;23;69;?;?;?
0.62,180;59;60;?;?;?
0.44,29;59;60;22;108;?
0.49,180;21;22;108;?;?
0.56,59;60;23;?;?;?
0.45,29;69;57;?;?;?
0.45,180;59;23;108;?;?
0.4,180;23;69;?;?;?
0.41,59;60;69;?;?;?
0.4,59;23;56;69;?;?
0.54,59;60;22;?;?;?
0.4,29;180;59;22;108;?
0.41,29;59;56;69;?;?
0.48,180;59;21;?;?;?
0.46,29;180;59;57;?;?
0.52,29;59;21;22;?;?
0.4,59;56;69;57;?;?
0.52,29;59;60;108;?;?
0.5,59;21;22;108;?;?
0.55,41;59;23;?;?;?
0.43,41;180;59;60;?;?
0.44,29;180;59;21;108;?
0.57,59;23;22;?;?;?
0.57,29;180;22;?;?;?
0.41,59;23;69;?;?;?
0.58,180;21;108;?;?;?
0.59,41;29;180;?;?;?
0.53,180;22;108;?;?;?
0.44,41;59;21;?;?;?
0.46,59;60;57;?;?;?
0.44,29;60;23;22;108;?
0.57,41;59;60;?;?;?
0.44,29;180;59;23;108;?
0.45,29;57;69;?;?;?
0.41,59;23;21;22;?;?
0.41,29;21;108;56;?;?
0.45,180;59;21;108;?;?
0.47,29;180;59;21;?;?
0.44,29;180;60;57;?;?
0.42,180;57;69;?;?;?
0.75,29;59;60;?;?;?
0.42,29;57;56;69;?;?
